CRID,Witness_Gender,Witness_Age,Witness_Race,FOIA_Request_Number,Report_Produced_Date
1057969,M,45.19726027397261,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1057970,F,58.50684931506849,BLACK,FOIA 14-5509,2015-08-03
1057971,M,55.45479452054795,BLACK,FOIA 14-5509,2015-08-03
1057973,M,48.65479452054795,HISPANIC,FOIA 14-5509,2015-08-03
1057974,M,63.26575342465753,WHITE,FOIA 14-5509,2015-08-03
1057975,F,59.394520547945206,WHITE,FOIA 14-5509,2015-08-03
1057978,F,48.93150684931506,BLACK,FOIA 14-5509,2015-08-03
1057980,M,40.76986301369863,BLACK,FOIA 14-5509,2015-08-03
1057981,M,71.83835616438355,BLACK,FOIA 14-5509,2015-08-03
1057981,F,59.1013698630137,UNKNOWN,FOIA 14-5509,2015-08-03
1057982,M,19.21917808219178,BLACK,FOIA 14-5509,2015-08-03
1057984,M,52.26849315068494,BLACK,FOIA 14-5509,2015-08-03
1057985,F,33.49041095890411,BLACK,FOIA 14-5509,2015-08-03
1057987,M,49.224657534246575,WHITE,FOIA 14-5509,2015-08-03
1057989,M,42.21917808219178,BLACK,FOIA 14-5509,2015-08-03
1057995,M,54.73972602739727,BLACK,FOIA 14-5509,2015-08-03
1058001,M,50.172602739726024,WHITE,FOIA 14-5509,2015-08-03
1058004,M,39.61643835616439,BLACK,FOIA 14-5509,2015-08-03
1058006,M,35.68767123287672,BLACK,FOIA 14-5509,2015-08-03
1058007,M,34.52876712328767,BLACK,FOIA 14-5509,2015-08-03
1058011,M,48.00273972602739,WHITE,FOIA 14-5509,2015-08-03
1058022,F,40.4054794520548,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058024,F,51.33698630136986,WHITE,FOIA 14-5509,2015-08-03
1058025,F,58.657534246575345,BLACK,FOIA 14-5509,2015-08-03
1058026,M,46.6,BLACK,FOIA 14-5509,2015-08-03
1058027,M,,BLACK,FOIA 14-5509,2015-08-03
1058028,M,66.67945205479452,WHITE,FOIA 14-5509,2015-08-03
1058030,M,57.92328767123288,BLACK,FOIA 14-5509,2015-08-03
1058031,F,50.608219178082194,BLACK,FOIA 14-5509,2015-08-03
1058034,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058037,M,,WHITE,FOIA 14-5509,2015-08-03
1058038,F,38.61643835616439,BLACK,FOIA 14-5509,2015-08-03
1058039,M,38.6027397260274,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058042,F,44.49315068493151,HISPANIC,FOIA 14-5509,2015-08-03
1058043,M,34.78904109589041,BLACK,FOIA 14-5509,2015-08-03
1058046,M,67.89315068493151,BLACK,FOIA 14-5509,2015-08-03
1058047,F,27.161643835616438,BLACK,FOIA 14-5509,2015-08-03
1058049,F,62.07945205479452,BLACK,FOIA 14-5509,2015-08-03
1058050,M,36.032876712328765,WHITE,FOIA 14-5509,2015-08-03
1058051,M,35.53424657534247,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058052,M,36.101369863013694,BLACK,FOIA 14-5509,2015-08-03
1058054,F,37.54520547945206,WHITE,FOIA 14-5509,2015-08-03
1058056,F,30.986301369863014,BLACK,FOIA 14-5509,2015-08-03
1058060,M,47.843835616438355,WHITE,FOIA 14-5509,2015-08-03
1058062,F,28.953424657534246,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058063,M,71.58630136986301,WHITE,FOIA 14-5509,2015-08-03
1058066,F,62.07945205479452,BLACK,FOIA 14-5509,2015-08-03
1058070,M,24.772602739726025,WHITE,FOIA 14-5509,2015-08-03
1058071,F,47.2,WHITE,FOIA 14-5509,2015-08-03
1058072,F,41.67123287671233,WHITE,FOIA 14-5509,2015-08-03
1058080,M,26.572602739726026,WHITE,FOIA 14-5509,2015-08-03
1058081,M,55.298630136986304,WHITE,FOIA 14-5509,2015-08-03
1058082,M,87.9095890410959,WHITE,FOIA 14-5509,2015-08-03
1058083,M,25.704109589041096,BLACK,FOIA 14-5509,2015-08-03
1058085,M,29.0027397260274,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058087,M,31.87945205479452,BLACK,FOIA 14-5509,2015-08-03
1058091,F,,BLACK,FOIA 14-5509,2015-08-03
1058093,F,54.26849315068494,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058095,M,26.665753424657535,BLACK,FOIA 14-5509,2015-08-03
1058097,F,32.00821917808219,WHITE,FOIA 14-5509,2015-08-03
1058098,F,49.61369863013699,BLACK,FOIA 14-5509,2015-08-03
1058099,M,52.95616438356165,BLACK,FOIA 14-5509,2015-08-03
1058101,F,37.109589041095894,HISPANIC,FOIA 14-5509,2015-08-03
1058101,M,46.947945205479456,WHITE,FOIA 14-5509,2015-08-03
1058101,M,44.468493150684935,HISPANIC,FOIA 14-5509,2015-08-03
1058102,F,30.55890410958904,WHITE,FOIA 14-5509,2015-08-03
1058103,M,29.147945205479452,BLACK,FOIA 14-5509,2015-08-03
1058106,F,50.18082191780822,WHITE,FOIA 14-5509,2015-08-03
1058107,M,31.065753424657533,BLACK,FOIA 14-5509,2015-08-03
1058111,F,25.389041095890413,BLACK,FOIA 14-5509,2015-08-03
1058113,F,51.27123287671233,WHITE,FOIA 14-5509,2015-08-03
1058114,M,25.175342465753424,BLACK,FOIA 14-5509,2015-08-03
1058115,M,33.04931506849315,BLACK,FOIA 14-5509,2015-08-03
1058118,M,46.969863013698635,BLACK,FOIA 14-5509,2015-08-03
1058119,F,27.34520547945206,BLACK,FOIA 14-5509,2015-08-03
1058121,M,42.24931506849315,WHITE,FOIA 14-5509,2015-08-03
1058122,M,52.71780821917808,WHITE,FOIA 14-5509,2015-08-03
1058123,F,38.40821917808219,WHITE,FOIA 14-5509,2015-08-03
1058125,M,31.832876712328765,BLACK,FOIA 14-5509,2015-08-03
1058126,M,30.34520547945206,UNKNOWN,FOIA 14-5509,2015-08-03
1058127,F,26.254794520547943,BLACK,FOIA 14-5509,2015-08-03
1058128,M,,BLACK,FOIA 14-5509,2015-08-03
1058129,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058130,X,,UNKNOWN,FOIA 14-5509,2015-08-03
1058131,X,,UNKNOWN,FOIA 14-5509,2015-08-03
1058133,M,23.65753424657534,BLACK,FOIA 14-5509,2015-08-03
1058134,F,36.99452054794521,BLACK,FOIA 14-5509,2015-08-03
1058135,F,26.93150684931507,BLACK,FOIA 14-5509,2015-08-03
1058136,F,39.704109589041096,WHITE,FOIA 14-5509,2015-08-03
1058137,F,33.4027397260274,BLACK,FOIA 14-5509,2015-08-03
1058138,F,,WHITE,FOIA 14-5509,2015-08-03
1058139,M,46.56712328767123,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058140,M,64.32876712328768,BLACK,FOIA 14-5509,2015-08-03
1058143,F,44.531506849315065,BLACK,FOIA 14-5509,2015-08-03
1058147,M,44.75890410958904,WHITE,FOIA 14-5509,2015-08-03
1058148,F,57.12876712328767,WHITE,FOIA 14-5509,2015-08-03
1058155,M,27.92328767123288,WHITE,FOIA 14-5509,2015-08-03
1058156,F,47.98356164383562,BLACK,FOIA 14-5509,2015-08-03
1058157,M,,BLACK,FOIA 14-5509,2015-08-03
1058158,M,37.23287671232877,BLACK,FOIA 14-5509,2015-08-03
1058159,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1058160,M,52.8054794520548,BLACK,FOIA 14-5509,2015-08-03
1058162,M,51.531506849315065,BLACK,FOIA 14-5509,2015-08-03
1058163,F,,BLACK,FOIA 14-5509,2015-08-03
1058165,F,32.18630136986302,WHITE,FOIA 14-5509,2015-08-03
1058166,M,38.23835616438356,BLACK,FOIA 14-5509,2015-08-03
1058168,M,30.912328767123288,BLACK,FOIA 14-5509,2015-08-03
1058169,M,56.78082191780822,BLACK,FOIA 14-5509,2015-08-03
1058170,F,48.45753424657534,BLACK,FOIA 14-5509,2015-08-03
1058170,F,,BLACK,FOIA 14-5509,2015-08-03
1058171,M,26.767123287671236,BLACK,FOIA 14-5509,2015-08-03
1058172,M,44.706849315068496,BLACK,FOIA 14-5509,2015-08-03
1058173,F,30.93150684931507,BLACK,FOIA 14-5509,2015-08-03
1058174,M,51.37534246575343,BLACK,FOIA 14-5509,2015-08-03
1058174,F,36.34794520547945,BLACK,FOIA 14-5509,2015-08-03
1058175,F,50.153424657534245,BLACK,FOIA 14-5509,2015-08-03
1058175,M,51.37534246575343,BLACK,FOIA 14-5509,2015-08-03
1058177,M,42.323287671232876,BLACK,FOIA 14-5509,2015-08-03
1058179,M,50.991780821917814,BLACK,FOIA 14-5509,2015-08-03
1058181,M,47.5013698630137,BLACK,FOIA 14-5509,2015-08-03
1058183,F,34.3041095890411,BLACK,FOIA 14-5509,2015-08-03
1058184,M,54.14794520547946,AMER IND/ALASKAN NATIVE,FOIA 14-5509,2015-08-03
1058189,M,35.12328767123288,BLACK,FOIA 14-5509,2015-08-03
1058194,F,38.47123287671233,BLACK,FOIA 14-5509,2015-08-03
1058195,F,45.63287671232877,BLACK,FOIA 14-5509,2015-08-03
1058196,F,40.66849315068493,BLACK,FOIA 14-5509,2015-08-03
1058197,F,53.04931506849315,BLACK,FOIA 14-5509,2015-08-03
1058200,M,36.75068493150685,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058202,F,30.493150684931507,BLACK,FOIA 14-5509,2015-08-03
1058203,M,48.06301369863014,BLACK,FOIA 14-5509,2015-08-03
1058206,F,,WHITE,FOIA 14-5509,2015-08-03
1058208,M,56.865753424657534,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058209,M,,BLACK,FOIA 14-5509,2015-08-03
1058210,M,30.583561643835615,WHITE,FOIA 14-5509,2015-08-03
1058211,F,38.12328767123288,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058212,F,55.02465753424657,BLACK,FOIA 14-5509,2015-08-03
1058213,F,37.12054794520548,BLACK,FOIA 14-5509,2015-08-03
1058215,F,50.98904109589041,BLACK,FOIA 14-5509,2015-08-03
1058216,F,42.06575342465754,BLACK,FOIA 14-5509,2015-08-03
1058218,F,39.83287671232877,BLACK,FOIA 14-5509,2015-08-03
1058219,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1058219,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058220,M,57.37534246575343,WHITE,FOIA 14-5509,2015-08-03
1058221,M,46.40821917808219,WHITE,FOIA 14-5509,2015-08-03
1058225,F,,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058227,M,27.7972602739726,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058228,F,36.72054794520548,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058229,M,,WHITE,FOIA 14-5509,2015-08-03
1058230,M,38.67123287671233,BLACK,FOIA 14-5509,2015-08-03
1058232,M,38.67123287671233,BLACK,FOIA 14-5509,2015-08-03
1058233,F,43.9013698630137,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058234,M,59.81643835616438,WHITE,FOIA 14-5509,2015-08-03
1058239,F,54.43287671232877,WHITE,FOIA 14-5509,2015-08-03
1058240,F,27.164383561643834,BLACK,FOIA 14-5509,2015-08-03
1058241,M,31.413698630136988,BLACK,FOIA 14-5509,2015-08-03
1058242,F,39.1945205479452,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058247,M,24.67671232876712,BLACK,FOIA 14-5509,2015-08-03
1058248,F,73.1041095890411,BLACK,FOIA 14-5509,2015-08-03
1058249,F,21.605479452054798,BLACK,FOIA 14-5509,2015-08-03
1058250,F,56.68767123287671,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058251,M,33.83561643835616,BLACK,FOIA 14-5509,2015-08-03
1058253,M,60.03013698630137,WHITE,FOIA 14-5509,2015-08-03
1058254,M,44.67945205479452,BLACK,FOIA 14-5509,2015-08-03
1058255,F,,BLACK,FOIA 14-5509,2015-08-03
1058256,M,54.05479452054795,BLACK,FOIA 14-5509,2015-08-03
1058257,M,39.93424657534247,BLACK,FOIA 14-5509,2015-08-03
1058258,M,,BLACK,FOIA 14-5509,2015-08-03
1058259,F,39.912328767123284,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058261,M,40.345205479452055,BLACK,FOIA 14-5509,2015-08-03
1058263,M,32.21917808219178,BLACK,FOIA 14-5509,2015-08-03
1058268,M,26.197260273972603,BLACK,FOIA 14-5509,2015-08-03
1058269,M,39.515068493150686,BLACK,FOIA 14-5509,2015-08-03
1058271,F,30.687671232876713,BLACK,FOIA 14-5509,2015-08-03
1058273,F,40.21917808219178,BLACK,FOIA 14-5509,2015-08-03
1058276,M,,BLACK,FOIA 14-5509,2015-08-03
1058277,F,26.654794520547945,BLACK,FOIA 14-5509,2015-08-03
1058281,M,,BLACK,FOIA 14-5509,2015-08-03
1058283,M,43.16986301369863,WHITE,FOIA 14-5509,2015-08-03
1058284,M,54.013698630136986,HISPANIC,FOIA 14-5509,2015-08-03
1058284,F,,BLACK,FOIA 14-5509,2015-08-03
1058285,M,24.73150684931507,BLACK,FOIA 14-5509,2015-08-03
1058287,F,57.05479452054795,BLACK,FOIA 14-5509,2015-08-03
1058288,M,41.8027397260274,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058289,M,55.84657534246576,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058293,F,44.85753424657534,BLACK,FOIA 14-5509,2015-08-03
1058294,F,40.04931506849315,BLACK,FOIA 14-5509,2015-08-03
1058297,F,20.93972602739726,BLACK,FOIA 14-5509,2015-08-03
1058298,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058301,M,,BLACK,FOIA 14-5509,2015-08-03
1058302,M,25.712328767123285,UNKNOWN,FOIA 14-5509,2015-08-03
1058308,F,37.709589041095896,BLACK,FOIA 14-5509,2015-08-03
1058310,F,48.23561643835617,BLACK,FOIA 14-5509,2015-08-03
1058311,F,35.09589041095891,BLACK,FOIA 14-5509,2015-08-03
1058314,F,45.12054794520548,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058315,F,38.33424657534247,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058317,F,51.37808219178083,BLACK,FOIA 14-5509,2015-08-03
1058323,F,32.156164383561645,BLACK,FOIA 14-5509,2015-08-03
1058324,F,48.45753424657534,BLACK,FOIA 14-5509,2015-08-03
1058326,F,,BLACK,FOIA 14-5509,2015-08-03
1058327,F,25.87945205479452,WHITE,FOIA 14-5509,2015-08-03
1058329,F,53.95890410958904,BLACK,FOIA 14-5509,2015-08-03
1058330,M,46.019178082191786,WHITE,FOIA 14-5509,2015-08-03
1058332,F,41.347945205479455,WHITE,FOIA 14-5509,2015-08-03
1058333,M,37.55342465753425,BLACK,FOIA 14-5509,2015-08-03
1058336,M,39.37808219178083,WHITE,FOIA 14-5509,2015-08-03
1058339,M,62.7041095890411,BLACK,FOIA 14-5509,2015-08-03
1058340,M,54.0958904109589,WHITE,FOIA 14-5509,2015-08-03
1058342,M,35.26027397260274,BLACK,FOIA 14-5509,2015-08-03
1058346,F,45.53424657534247,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058347,M,47.83835616438356,WHITE,FOIA 14-5509,2015-08-03
1058348,M,20.983561643835614,WHITE,FOIA 14-5509,2015-08-03
1058349,F,46.84657534246576,BLACK,FOIA 14-5509,2015-08-03
1058350,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058351,M,47.87397260273973,WHITE,FOIA 14-5509,2015-08-03
1058353,F,45.11506849315069,BLACK,FOIA 14-5509,2015-08-03
1058354,F,46.778082191780825,BLACK,FOIA 14-5509,2015-08-03
1058355,M,30.443835616438356,BLACK,FOIA 14-5509,2015-08-03
1058357,M,48.03287671232877,BLACK,FOIA 14-5509,2015-08-03
1058358,F,45.68493150684932,BLACK,FOIA 14-5509,2015-08-03
1058360,F,25.057534246575344,BLACK,FOIA 14-5509,2015-08-03
1058362,M,91.28767123287672,WHITE,FOIA 14-5509,2015-08-03
1058366,M,24.509589041095893,BLACK,FOIA 14-5509,2015-08-03
1058369,M,53.438356164383556,BLACK,FOIA 14-5509,2015-08-03
1058371,M,54.56986301369864,HISPANIC,FOIA 14-5509,2015-08-03
1058372,F,,WHITE,FOIA 14-5509,2015-08-03
1058373,M,62.47671232876713,WHITE,FOIA 14-5509,2015-08-03
1058373,F,,WHITE,FOIA 14-5509,2015-08-03
1058374,M,48.3068493150685,WHITE,FOIA 14-5509,2015-08-03
1058378,F,33.608219178082194,BLACK,FOIA 14-5509,2015-08-03
1058383,M,44.56712328767123,WHITE,FOIA 14-5509,2015-08-03
1058384,M,,WHITE,FOIA 14-5509,2015-08-03
1058387,M,,AMER IND/ALASKAN NATIVE,FOIA 14-5509,2015-08-03
1058389,M,45.701369863013696,WHITE,FOIA 14-5509,2015-08-03
1058390,M,39.78904109589041,BLACK,FOIA 14-5509,2015-08-03
1058391,M,61.85753424657534,WHITE,FOIA 14-5509,2015-08-03
1058392,M,25.317808219178083,BLACK,FOIA 14-5509,2015-08-03
1058393,M,,WHITE,FOIA 14-5509,2015-08-03
1058396,F,44.51232876712329,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1058397,M,,WHITE,FOIA 14-5509,2015-08-03
1058398,M,51.4,WHITE,FOIA 14-5509,2015-08-03
1058399,F,45.035616438356165,WHITE,FOIA 14-5509,2015-08-03
1058400,M,37.041095890410965,WHITE,FOIA 14-5509,2015-08-03
1058404,F,62.71232876712329,WHITE,FOIA 14-5509,2015-08-03
1058406,M,21.994520547945204,BLACK,FOIA 14-5509,2015-08-03
1058408,M,37.25479452054795,BLACK,FOIA 14-5509,2015-08-03
1058410,F,,BLACK,FOIA 14-5509,2015-08-03
1058412,M,48.37808219178083,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1058417,M,26.46301369863014,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058418,F,34.99452054794521,BLACK,FOIA 14-5509,2015-08-03
1058419,F,,BLACK,FOIA 14-5509,2015-08-03
1058423,M,33.68767123287672,BLACK,FOIA 14-5509,2015-08-03
1058424,M,44.63287671232877,WHITE,FOIA 14-5509,2015-08-03
1058426,F,48.92602739726028,BLACK,FOIA 14-5509,2015-08-03
1058428,M,36.630136986301366,BLACK,FOIA 14-5509,2015-08-03
1058429,F,72.7068493150685,BLACK,FOIA 14-5509,2015-08-03
1058430,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058431,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058432,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058433,F,51.490410958904114,BLACK,FOIA 14-5509,2015-08-03
1058436,F,65.63561643835617,BLACK,FOIA 14-5509,2015-08-03
1058437,F,34.060273972602744,BLACK,FOIA 14-5509,2015-08-03
1058438,F,39.37808219178083,BLACK,FOIA 14-5509,2015-08-03
1058439,M,22.945205479452056,BLACK,FOIA 14-5509,2015-08-03
1058440,M,62.21917808219178,WHITE,FOIA 14-5509,2015-08-03
1058441,M,47.97808219178082,BLACK,FOIA 14-5509,2015-08-03
1058445,M,53.96712328767123,WHITE,FOIA 14-5509,2015-08-03
1058446,M,,WHITE,FOIA 14-5509,2015-08-03
1058448,F,43.446575342465756,BLACK,FOIA 14-5509,2015-08-03
1058451,F,39.367123287671234,BLACK,FOIA 14-5509,2015-08-03
1058452,F,37.11780821917808,WHITE,FOIA 14-5509,2015-08-03
1058455,M,45.2,WHITE,FOIA 14-5509,2015-08-03
1058456,F,21.315068493150683,BLACK,FOIA 14-5509,2015-08-03
1058457,M,65.69315068493151,WHITE,FOIA 14-5509,2015-08-03
1058458,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058460,F,62.91232876712329,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058464,M,29.994520547945204,UNKNOWN,FOIA 14-5509,2015-08-03
1058465,F,26.298630136986304,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058466,F,37.18356164383562,BLACK,FOIA 14-5509,2015-08-03
1058468,M,46.07945205479452,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058470,F,45.44931506849315,BLACK,FOIA 14-5509,2015-08-03
1058472,M,46.97260273972603,HISPANIC,FOIA 14-5509,2015-08-03
1058474,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058476,M,43.29041095890411,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058478,F,28.583561643835615,BLACK,FOIA 14-5509,2015-08-03
1058480,M,37.62191780821918,ASIAN/PACIFIC ISLANDER,FOIA 14-5509,2015-08-03
1058481,F,30.915068493150685,BLACK,FOIA 14-5509,2015-08-03
1058484,M,29.88219178082192,BLACK,FOIA 14-5509,2015-08-03
1058486,F,25.846575342465755,BLACK,FOIA 14-5509,2015-08-03
1058487,M,25.52328767123288,BLACK,FOIA 14-5509,2015-08-03
1058488,M,33.07123287671233,WHITE,FOIA 14-5509,2015-08-03
1058489,M,26.232876712328768,BLACK,FOIA 14-5509,2015-08-03
1058498,M,,BLACK,FOIA 14-5509,2015-08-03
1058499,F,40.37260273972603,BLACK,FOIA 14-5509,2015-08-03
1058502,M,29.38082191780822,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058504,F,45.53424657534247,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058507,M,35.15890410958904,BLACK,FOIA 14-5509,2015-08-03
1058508,F,46.484931506849314,BLACK,FOIA 14-5509,2015-08-03
1058509,F,38.11780821917808,BLACK,FOIA 14-5509,2015-08-03
1058511,M,29.53424657534247,BLACK,FOIA 14-5509,2015-08-03
1058512,F,56.73698630136986,BLACK,FOIA 14-5509,2015-08-03
1058513,M,29.12054794520548,BLACK,FOIA 14-5509,2015-08-03
1058517,F,42.6986301369863,BLACK,FOIA 14-5509,2015-08-03
1058518,M,55.99452054794521,WHITE,FOIA 14-5509,2015-08-03
1058519,M,32.12602739726027,BLACK,FOIA 14-5509,2015-08-03
1058521,M,56.78082191780822,BLACK,FOIA 14-5509,2015-08-03
1058522,F,33.487671232876714,BLACK,FOIA 14-5509,2015-08-03
1058523,M,43.92602739726028,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058525,F,,WHITE,FOIA 14-5509,2015-08-03
1058526,M,57.68493150684932,BLACK,FOIA 14-5509,2015-08-03
1058529,F,38.66575342465753,WHITE,FOIA 14-5509,2015-08-03
1058532,F,43.03013698630137,BLACK,FOIA 14-5509,2015-08-03
1058533,M,46.98356164383562,UNKNOWN,FOIA 14-5509,2015-08-03
1058536,M,47.88219178082193,HISPANIC,FOIA 14-5509,2015-08-03
1058540,F,38.61643835616439,WHITE,FOIA 14-5509,2015-08-03
1058541,M,,WHITE,FOIA 14-5509,2015-08-03
1058542,F,28.706849315068496,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058543,F,59.794520547945204,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058545,F,60.15890410958904,BLACK,FOIA 14-5509,2015-08-03
1058546,F,36.704109589041096,BLACK,FOIA 14-5509,2015-08-03
1058547,M,45.24657534246576,BLACK,FOIA 14-5509,2015-08-03
1058549,M,34.61643835616439,WHITE,FOIA 14-5509,2015-08-03
1058550,M,,BLACK,FOIA 14-5509,2015-08-03
1058551,M,40.898630136986306,BLACK,FOIA 14-5509,2015-08-03
1058552,F,,WHITE,FOIA 14-5509,2015-08-03
1058555,M,34.032876712328765,BLACK,FOIA 14-5509,2015-08-03
1058556,M,29.632876712328766,BLACK,FOIA 14-5509,2015-08-03
1058559,M,27.186301369863013,WHITE,FOIA 14-5509,2015-08-03
1058560,M,46.59726027397261,WHITE,FOIA 14-5509,2015-08-03
1058561,M,,UNKNOWN,FOIA 14-5509,2015-08-03
1058564,F,,BLACK,FOIA 14-5509,2015-08-03
1058565,M,55.942465753424656,WHITE,FOIA 14-5509,2015-08-03
1058566,F,,BLACK,FOIA 14-5509,2015-08-03
1058568,M,28.441095890410963,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058569,M,46.71506849315068,BLACK,FOIA 14-5509,2015-08-03
1058572,M,33.06301369863014,BLACK,FOIA 14-5509,2015-08-03
1058574,M,,BLACK,FOIA 14-5509,2015-08-03
1058576,F,28.035616438356165,BLACK,FOIA 14-5509,2015-08-03
1058580,M,54.608219178082194,WHITE,FOIA 14-5509,2015-08-03
1058581,M,44.726027397260275,HISPANIC,FOIA 14-5509,2015-08-03
1058583,M,26.61095890410959,BLACK,FOIA 14-5509,2015-08-03
1058584,M,44.48219178082192,BLACK,FOIA 14-5509,2015-08-03
1058585,M,51.24109589041096,WHITE,FOIA 14-5509,2015-08-03
1058587,F,64.99726027397261,BLACK,FOIA 14-5509,2015-08-03
1058588,F,58.81369863013699,BLACK,FOIA 14-5509,2015-08-03
1058589,M,25.682191780821917,BLACK,FOIA 14-5509,2015-08-03
1058590,F,53.12328767123287,BLACK,FOIA 14-5509,2015-08-03
1058591,M,44.726027397260275,HISPANIC,FOIA 14-5509,2015-08-03
1058593,F,37.97808219178082,WHITE,FOIA 14-5509,2015-08-03
1058594,F,37.73150684931507,BLACK,FOIA 14-5509,2015-08-03
1058596,F,60.12876712328767,WHITE,FOIA 14-5509,2015-08-03
1058598,F,58.96164383561644,BLACK,FOIA 14-5509,2015-08-03
1058601,M,49.85753424657534,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058606,F,,BLACK,FOIA 14-5509,2015-08-03
1058607,M,32.21917808219178,WHITE,FOIA 14-5509,2015-08-03
1058608,M,33.536986301369865,BLACK,FOIA 14-5509,2015-08-03
1058610,F,55.276712328767125,WHITE,FOIA 14-5509,2015-08-03
1058613,F,43.4958904109589,BLACK,FOIA 14-5509,2015-08-03
1058615,M,34.47945205479452,WHITE,FOIA 14-5509,2015-08-03
1058616,M,45.61643835616438,BLACK,FOIA 14-5509,2015-08-03
1058618,F,21.61917808219178,BLACK,FOIA 14-5509,2015-08-03
1058621,F,35.34794520547945,BLACK,FOIA 14-5509,2015-08-03
1058622,F,43.14246575342466,BLACK,FOIA 14-5509,2015-08-03
1058625,F,36.50684931506849,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058628,F,,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058632,F,62.06301369863014,BLACK,FOIA 14-5509,2015-08-03
1058635,M,42.78630136986301,BLACK,FOIA 14-5509,2015-08-03
1058636,M,45.58356164383562,BLACK,FOIA 14-5509,2015-08-03
1058637,M,37.295890410958904,BLACK,FOIA 14-5509,2015-08-03
1058639,F,59.45479452054795,BLACK,FOIA 14-5509,2015-08-03
1058642,F,60.57808219178082,WHITE,FOIA 14-5509,2015-08-03
1058644,M,24.556164383561647,BLACK,FOIA 14-5509,2015-08-03
1058646,F,31.383561643835616,BLACK,FOIA 14-5509,2015-08-03
1058647,F,,BLACK,FOIA 14-5509,2015-08-03
1058649,F,36.56164383561644,BLACK,FOIA 14-5509,2015-08-03
1058651,M,55.87671232876713,BLACK,FOIA 14-5509,2015-08-03
1058652,M,,WHITE,FOIA 14-5509,2015-08-03
1058653,F,43.96164383561644,WHITE,FOIA 14-5509,2015-08-03
1058654,M,40.345205479452055,BLACK,FOIA 14-5509,2015-08-03
1058655,M,56.438356164383556,BLACK,FOIA 14-5509,2015-08-03
1058656,F,29.501369863013696,BLACK,FOIA 14-5509,2015-08-03
1058657,F,45.397260273972606,BLACK,FOIA 14-5509,2015-08-03
1058659,F,,UNKNOWN,FOIA 14-5509,2015-08-03
1058660,M,28.621917808219177,WHITE HISPANIC,FOIA 14-5509,2015-08-03
1058661,F,37.3068493150685,WHITE,FOIA 14-5509,2015-08-03
1058667,F,55.27123287671233,BLACK,FOIA 14-5509,2015-08-03
1058668,M,29.47671232876712,BLACK,FOIA 14-5509,2015-08-03
1058675,F,53.14520547945205,BLACK,FOIA 14-5509,2015-08-03
1058676,M,,WHITE,FOIA 14-5509,2015-08-03
