,Complaint_Number,Complainant_Gender,Complainant_Age,Complainant_Race_Desc
30557,1071342,M,36.4246575342466,WHITE HISPANIC
30560,1071344,M,31.8684931506849,BLACK
30563,1071345,F,56.8438356164384,WHITE
30566,1071349,F,34.9041095890411,BLACK
30569,1071350,F,27.2520547945205,BLACK
30572,1071352,M,20.7205479452055,BLACK
30575,1071353,F,38.3452054794521,WHITE HISPANIC
30578,1071355,F,29.1205479452055,BLACK
30581,1071356,M,22.1178082191781,BLACK
30584,1071358,M,33.5452054794521,WHITE HISPANIC
30587,1071359,F,51.772602739726,BLACK
30590,1071360,M,,BLACK
30593,1071364,M,,BLACK
30596,1071365,F,48.7068493150685,WHITE
30599,1071366,M,33.9890410958904,BLACK
30602,1071367,F,60.6986301369863,BLACK
30605,1071368,M,30.3232876712329,BLACK
30608,1071370,F,41.2904109589041,BLACK
30611,1071371,M,74.9561643835616,WHITE
30614,1071372,M,,ASIAN/PACIFIC ISLANDER
30617,1071373,F,50.3643835616438,WHITE
30620,1071375,F,54.9835616438356,BLACK
30623,1071379,M,22.2027397260274,BLACK
30626,1071386,F,952.353424657534,BLACK
30629,1071388,M,33.4493150684931,BLACK
30632,1071392,M,28.6219178082192,WHITE HISPANIC
30635,1071395,M,53.0849315068493,WHITE
30638,1071396,M,,UNKNOWN
30641,1071397,F,45.6547945205479,WHITE HISPANIC
30644,1071398,F,36.7342465753425,WHITE HISPANIC
30647,1071400,M,49.2493150684932,WHITE
30650,1071403,F,69.1150684931507,BLACK
30653,1071407,F,41.8054794520548,WHITE HISPANIC
30656,1071408,M,21.6082191780822,WHITE HISPANIC
30659,1071410,M,34.2438356164384,WHITE
30662,1071411,F,26.0821917808219,WHITE
30665,1071414,M,40.7424657534247,WHITE
30668,1071417,F,,WHITE
30671,1071419,M,69.6602739726027,WHITE HISPANIC
30674,1071420,F,23.3671232876712,WHITE
30677,1071421,F,39.1534246575342,BLACK
30680,1071426,F,32.7205479452055,WHITE
30683,1071428,F,34.9671232876712,BLACK
30686,1071431,F,,UNKNOWN
30689,1071435,F,20.9616438356164,BLACK
30692,1071438,F,25.6931506849315,WHITE
30695,1071439,M,58.627397260274,BLACK
30698,1071440,M,50.0328767123288,BLACK
30701,1071442,M,46.9753424657534,BLACK
30704,1071446,F,,BLACK
30707,1071448,F,55.9780821917808,BLACK
30710,1071450,F,40.4958904109589,WHITE
30713,1071451,M,49.9808219178082,WHITE
30716,1071452,M,,WHITE
30719,1071453,M,53.0931506849315,WHITE HISPANIC
30722,1071454,M,33.5315068493151,WHITE
30725,1071455,M,38.8191780821918,HISPANIC
30726,1071455,M,33.6465753424658,WHITE HISPANIC
30727,1071455,M,38.6520547945206,WHITE HISPANIC
30728,1071455,M,34.4520547945205,WHITE
30731,1071458,M,37.3150684931507,BLACK
30734,1071459,F,63.9369863013699,BLACK
30737,1071463,M,39.6493150684932,BLACK
30740,1071464,F,42.5068493150685,WHITE HISPANIC
30743,1071467,F,20.7452054794521,WHITE HISPANIC
30746,1071468,M,21.8164383561644,BLACK
30749,1071469,F,,WHITE
30752,1071471,F,63.5534246575342,BLACK
30755,1071472,M,26.3452054794521,WHITE HISPANIC
30758,1071474,M,,UNKNOWN
30761,1071475,M,,UNKNOWN
30764,1071477,F,31.1424657534247,BLACK
30767,1071478,F,,UNKNOWN
30770,1071480,M,44.2739726027397,BLACK
30773,1071484,M,49.2986301369863,BLACK
30776,1071485,M,,UNKNOWN
30779,1071490,F,25.6054794520548,BLACK
30782,1071491,M,51.0493150684932,WHITE HISPANIC
30785,1071493,M,28.4328767123288,BLACK
30788,1071494,M,59.1479452054795,BLACK
30791,1071495,M,23.0301369863014,BLACK
30794,1071496,F,50.8383561643836,BLACK HISPANIC
30797,1071497,F,35.1123287671233,BLACK
30800,1071498,X,,UNKNOWN
30803,1071499,X,,UNKNOWN
30806,1071501,M,,UNKNOWN
30809,1071502,M,33.8054794520548,BLACK
30812,1071504,M,38.3205479452055,BLACK
30815,1071505,F,23.0684931506849,WHITE
30818,1071506,M,44.841095890411,WHITE
30821,1071508,M,23.9808219178082,BLACK
30824,1071509,F,56.4630136986301,BLACK
30827,1071516,M,26.2438356164384,BLACK
30830,1071517,M,50.3890410958904,WHITE
30833,1071518,M,49.186301369863,BLACK
30836,1071519,F,27.6684931506849,WHITE
30839,1071520,F,58.3095890410959,BLACK
30842,1071529,M,51.7835616438356,BLACK
30845,1071531,F,51.586301369863,BLACK
30848,1071533,M,47.4465753424658,WHITE HISPANIC
30851,1071534,F,40.0328767123288,BLACK
30854,1071536,F,26.0328767123288,BLACK
30857,1071538,M,42.3342465753425,BLACK HISPANIC
30860,1071539,F,35.6986301369863,BLACK
30863,1071542,M,,UNKNOWN
30866,1071544,F,61.6602739726027,BLACK
30869,1071546,F,69.5397260273973,BLACK
30872,1071547,F,,WHITE HISPANIC
30875,1071549,M,24.0767123287671,WHITE
30878,1071552,M,83.1315068493151,WHITE
30881,1071553,M,59.1287671232877,HISPANIC
30884,1071557,F,38.0438356164384,BLACK
30887,1071558,F,,UNKNOWN
30890,1071562,M,46.9945205479452,WHITE
30893,1071564,F,34.2684931506849,WHITE HISPANIC
30896,1071570,F,31.1698630136986,BLACK
30899,1071572,M,52.8164383561644,BLACK
30902,1071575,F,,BLACK
30905,1071576,F,57.9452054794521,BLACK
30908,1071584,M,40.5315068493151,BLACK
30911,1071585,M,50.4520547945205,ASIAN/PACIFIC ISLANDER
30914,1071586,F,45.7534246575342,BLACK
30917,1071587,M,20.8438356164384,BLACK
30920,1071590,F,38.1534246575342,BLACK
30923,1071591,F,35.7890410958904,BLACK
30926,1071592,F,29.9479452054794,BLACK
30929,1071594,M,39.2328767123288,BLACK
30932,1071597,F,,WHITE
30935,1071600,X,,UNKNOWN
30938,1071603,M,55.4493150684931,BLACK
30941,1071605,M,37.3205479452055,BLACK
30944,1071607,F,36.3479452054794,BLACK
30947,1071609,M,51.6301369863014,HISPANIC
30950,1071615,M,40.5013698630137,BLACK
30953,1071618,F,39.0630136986301,BLACK
30956,1071619,M,23.9068493150685,BLACK
30959,1071620,M,44.6465753424658,WHITE HISPANIC
30962,1071621,F,46.454794520548,BLACK
30965,1071622,F,,BLACK
30968,1071623,F,32.958904109589,BLACK
30971,1071625,M,43.5232876712329,BLACK
30974,1071627,M,30.7205479452055,WHITE
30977,1071628,M,54.1095890410959,BLACK
30980,1071629,F,27.1068493150685,BLACK
30983,1071630,M,33.641095890411,WHITE
30986,1071631,M,53.1452054794521,ASIAN/PACIFIC ISLANDER
30989,1071633,M,31.5616438356164,WHITE
30992,1071634,M,40.7397260273973,BLACK
30995,1071639,F,65.2191780821918,BLACK
30998,1071643,F,26.9479452054794,BLACK
31001,1071648,F,38.158904109589,BLACK
31004,1071649,M,51.054794520548,BLACK
31007,1071652,F,,WHITE HISPANIC
31010,1071654,M,66.0082191780822,BLACK
31013,1071656,M,,WHITE
31016,1071658,M,27.3643835616438,BLACK
31019,1071660,M,27.3561643835616,WHITE
31022,1071661,M,,BLACK
31025,1071663,M,43.2082191780822,BLACK
31028,1071664,F,42.4958904109589,BLACK
31031,1071665,F,65.2958904109589,BLACK
31034,1071669,M,,BLACK
31037,1071673,F,50.2465753424658,BLACK
31040,1071674,M,47.8438356164384,BLACK
31043,1071676,F,33.8794520547945,BLACK
31046,1071678,M,51.0794520547945,HISPANIC
31049,1071679,F,59.2849315068493,BLACK
31052,1071680,F,46.813698630137,BLACK
31055,1071682,F,29.5917808219178,BLACK
31058,1071685,M,36.2520547945205,BLACK
31061,1071690,F,47.0630136986301,BLACK
31064,1071692,M,49.5945205479452,WHITE
31067,1071700,F,35.4547945205479,BLACK
31070,1071707,M,,UNKNOWN
31073,1071708,F,40.8356164383562,WHITE HISPANIC
31076,1071709,F,56.972602739726,BLACK
31079,1071711,M,41.7123287671233,BLACK
31082,1071713,M,51.6767123287671,WHITE
31085,1071714,F,,WHITE
31088,1071716,M,64.1342465753425,UNKNOWN
31091,1071718,M,20.9287671232877,WHITE HISPANIC
31094,1071719,M,51.9315068493151,BLACK
31097,1071724,M,32.3013698630137,WHITE HISPANIC
31100,1071729,F,35.0493150684931,BLACK
31103,1071732,M,24.2219178082192,BLACK
31106,1071733,M,27.3671232876712,BLACK
31109,1071734,F,49.2027397260274,BLACK
31112,1071735,F,,ASIAN/PACIFIC ISLANDER
31115,1071736,M,27.5972602739726,BLACK
31118,1071737,M,57.4958904109589,HISPANIC
31121,1071738,F,35.0,WHITE HISPANIC
31124,1071739,F,52.1068493150685,BLACK
31127,1071742,F,39.4328767123288,BLACK
31130,1071745,M,44.6602739726027,HISPANIC
31133,1071746,F,65.0821917808219,BLACK
31136,1071754,F,31.758904109589,BLACK
31139,1071755,M,56.4821917808219,HISPANIC
31142,1071757,M,43.4493150684932,BLACK
31145,1071758,M,,UNKNOWN
31148,1071759,F,,UNKNOWN
31151,1071760,M,32.3945205479452,BLACK
31154,1071761,F,30.2520547945205,WHITE
31157,1071762,M,25.9479452054794,BLACK
31160,1071768,M,49.3424657534247,WHITE
31163,1071769,F,33.8794520547945,BLACK
31166,1071770,M,43.186301369863,HISPANIC
31169,1071784,F,39.3671232876712,BLACK
31172,1071785,F,70.041095890411,BLACK
31175,1071786,M,43.186301369863,HISPANIC
31178,1071787,M,54.8383561643836,WHITE
31181,1071794,M,31.8958904109589,WHITE HISPANIC
31184,1071803,M,36.441095890411,BLACK
31187,1071804,M,55.4164383561644,WHITE HISPANIC
31190,1071805,M,61.2712328767123,WHITE HISPANIC
31193,1071808,F,43.572602739726,BLACK
31196,1071811,M,28.2986301369863,BLACK
31199,1071812,M,37.986301369863,WHITE HISPANIC
31202,1071813,F,59.6493150684932,BLACK
31205,1071814,F,51.3890410958904,WHITE
31208,1071815,M,31.7397260273973,WHITE
31211,1071816,M,47.5780821917808,WHITE
31214,1071820,F,53.7890410958904,WHITE
31217,1071821,F,46.8109589041096,WHITE
31220,1071822,M,48.2931506849315,BLACK
31223,1071826,F,59.7342465753425,WHITE
31226,1071827,M,42.2739726027397,BLACK
31229,1071829,F,55.1369863013699,WHITE
31232,1071831,M,39.7232876712329,WHITE
31235,1071833,M,22.0219178082192,BLACK
31238,1071838,F,,BLACK
31241,1071840,M,54.0958904109589,WHITE HISPANIC
31244,1071841,M,45.8739726027397,WHITE
31247,1071842,M,37.1287671232877,BLACK
31250,1071843,F,67.2986301369863,BLACK
31253,1071844,F,49.958904109589,BLACK
31256,1071845,M,29.9643835616438,BLACK
31259,1071847,M,29.6986301369863,WHITE HISPANIC
31262,1071851,F,23.3342465753425,BLACK
31265,1071853,M,33.0465753424658,BLACK
31268,1071854,M,22.2986301369863,BLACK
31271,1071855,F,37.3643835616438,BLACK
31274,1071857,M,47.0109589041096,WHITE HISPANIC
31277,1071858,F,33.9808219178082,BLACK
31280,1071860,M,82.8438356164384,BLACK
31283,1071864,M,55.8493150684932,WHITE
31286,1071865,F,63.8684931506849,WHITE
31289,1071867,F,43.972602739726,BLACK
31292,1071868,M,,UNKNOWN
31295,1071869,M,,UNKNOWN
31298,1071870,F,31.8109589041096,WHITE
31301,1071871,M,,UNKNOWN
31304,1071872,M,25.958904109589,BLACK
31307,1071873,M,27.9945205479452,BLACK
31310,1071874,F,29.0054794520548,BLACK HISPANIC
31313,1071875,F,49.213698630137,BLACK
31316,1071878,F,50.0630136986301,BLACK
31319,1071879,F,50.0630136986301,BLACK
31322,1071880,F,50.0630136986301,BLACK
31325,1071881,F,50.0630136986301,BLACK
31328,1071882,F,50.0630136986301,BLACK
31331,1071883,M,51.9342465753425,BLACK
31332,1071883,F,57.3232876712329,WHITE
31335,1071884,M,25.0794520547945,WHITE HISPANIC
31338,1071885,F,34.8054794520548,BLACK
31341,1071886,M,30.1041095890411,WHITE HISPANIC
31344,1071889,M,61.4986301369863,BLACK
31347,1071890,M,61.4986301369863,BLACK
31350,1071893,F,38.786301369863,WHITE HISPANIC
31353,1071895,M,56.6520547945205,WHITE
31356,1071897,M,44.9424657534247,WHITE
31359,1071898,M,45.5671232876712,WHITE
31362,1071899,M,56.1068493150685,BLACK
31365,1071900,F,41.2767123287671,BLACK HISPANIC
31368,1071901,F,54.2054794520548,BLACK
31371,1071902,M,33.8520547945205,BLACK
31374,1071903,M,26.2027397260274,WHITE HISPANIC
31377,1071905,F,42.958904109589,WHITE HISPANIC
31380,1071906,F,42.958904109589,WHITE HISPANIC
31383,1071907,M,,UNKNOWN
31386,1071908,M,21.2438356164384,BLACK
31389,1071909,M,,UNKNOWN
31392,1071911,F,27.5013698630137,BLACK
31395,1071913,M,70.2054794520548,BLACK
31398,1071917,M,21.1095890410959,BLACK
31401,1071920,F,53.2684931506849,WHITE
31404,1071929,F,48.2438356164384,BLACK
31407,1071935,M,46.4630136986301,BLACK
31410,1071938,M,39.3616438356164,BLACK
31413,1071939,M,60.3041095890411,BLACK
31416,1071940,M,48.2219178082192,WHITE
31419,1071945,F,,UNKNOWN
31422,1071948,M,,UNKNOWN
31425,1071949,M,,UNKNOWN
31428,1071952,M,,WHITE
31431,1071953,M,58.2465753424658,BLACK
31434,1071955,F,48.841095890411,BLACK
31437,1071960,M,25.9643835616438,BLACK
31440,1071961,F,28.8931506849315,BLACK
31443,1071962,M,53.241095890411,BLACK
31446,1071963,M,21.413698630137,BLACK
31449,1071964,F,35.5945205479452,WHITE HISPANIC
31452,1071965,F,50.4767123287671,BLACK
31455,1071967,F,43.5561643835616,WHITE
31458,1071968,M,49.4575342465753,HISPANIC
31461,1071969,F,53.7041095890411,BLACK
31464,1071970,M,63.3890410958904,HISPANIC
31467,1071972,M,,WHITE HISPANIC
31470,1071975,F,32.4739726027397,WHITE
31473,1071976,F,19.3232876712329,BLACK
31476,1071978,M,,BLACK
31479,1071979,M,,WHITE HISPANIC
31482,1071982,M,42.6575342465753,BLACK
31485,1071985,M,28.3342465753425,BLACK
31488,1071986,M,24.7123287671233,BLACK
31491,1071987,M,40.0684931506849,WHITE
31494,1071992,M,40.1013698630137,BLACK
31497,1071994,M,38.9917808219178,BLACK
31500,1071995,M,48.1808219178082,WHITE
31503,1071996,F,66.5095890410959,BLACK
31506,1071998,M,37.1945205479452,WHITE
31509,1071999,M,60.3123287671233,WHITE
31512,1072000,M,39.8821917808219,WHITE
31515,1072001,M,87.8191780821918,BLACK
31518,1072006,M,30.4767123287671,WHITE
31521,1072007,F,40.241095890411,WHITE HISPANIC
31524,1072012,M,40.9671232876712,BLACK
31527,1072014,M,32.5616438356164,BLACK
31530,1072016,F,60.0739726027397,BLACK
31533,1072017,F,31.4547945205479,BLACK
31536,1072019,F,70.3150684931507,BLACK
31539,1072024,F,,BLACK
31542,1072025,M,,WHITE HISPANIC
31545,1072026,F,23.1972602739726,WHITE
31548,1072027,F,,UNKNOWN
31551,1072028,M,,UNKNOWN
31554,1072029,M,32.1369863013699,ASIAN/PACIFIC ISLANDER
31557,1072034,M,43.4602739726027,BLACK
31560,1072035,F,36.6,WHITE HISPANIC
31563,1072038,M,61.5780821917808,WHITE
31566,1072040,M,51.054794520548,BLACK
31569,1072041,M,53.7671232876712,BLACK
31572,1072042,F,26.9068493150685,BLACK
31575,1072045,F,42.4520547945205,BLACK
31578,1072046,F,49.4794520547945,HISPANIC
31581,1072050,M,,UNKNOWN
31584,1072052,M,42.6082191780822,WHITE HISPANIC
31587,1072054,M,40.0684931506849,WHITE
31590,1072055,M,42.1945205479452,BLACK
31593,1072061,M,29.5369863013699,BLACK
31596,1072065,F,45.6520547945206,WHITE
31599,1072069,M,61.9342465753425,BLACK
31602,1072070,M,25.9671232876712,BLACK
31605,1072071,M,57.1232876712329,WHITE
31608,1072072,M,54.9616438356164,WHITE
31609,1072072,F,45.6520547945206,WHITE
31612,1072073,M,36.3287671232877,BLACK
31615,1072075,M,23.7123287671233,WHITE HISPANIC
31618,1072082,F,82.8986301369863,WHITE
31621,1072083,F,41.0027397260274,WHITE
31624,1072084,M,,UNKNOWN
31627,1072086,X,,UNKNOWN
31630,1072087,M,44.2602739726027,BLACK
31633,1072091,M,56.0109589041096,BLACK
31636,1072092,F,32.0164383561644,UNKNOWN
31639,1072094,M,35.6739726027397,BLACK
31642,1072097,F,38.8191780821918,BLACK
31645,1072107,M,26.7150684931507,BLACK
31648,1072109,M,46.2958904109589,AMER IND/ALASKAN NATIVE
31651,1072110,F,42.3479452054795,WHITE HISPANIC
31654,1072111,F,58.6821917808219,WHITE
31657,1072112,F,58.6684931506849,BLACK
31660,1072114,F,47.9506849315069,BLACK
31663,1072117,M,25.5917808219178,BLACK
31666,1072118,M,31.0301369863014,BLACK
31669,1072119,M,,BLACK
31670,1072119,M,44.841095890411,WHITE
31673,1072122,M,57.0712328767123,WHITE
31676,1072125,M,52.9835616438356,WHITE
31679,1072126,F,45.227397260274,BLACK
31682,1072129,M,59.6657534246575,WHITE
31685,1072135,F,62.4821917808219,WHITE HISPANIC
31688,1072137,M,46.3342465753425,BLACK
31691,1072138,F,47.2164383561644,WHITE
31694,1072139,M,,UNKNOWN
31697,1072141,X,,UNKNOWN
31700,1072142,X,,UNKNOWN
31703,1072143,M,42.7342465753425,WHITE HISPANIC
31706,1072144,M,54.9808219178082,BLACK
31709,1072146,F,,WHITE
31712,1072148,M,45.3342465753425,BLACK
31715,1072150,F,43.6986301369863,WHITE
31718,1072151,F,50.3671232876712,BLACK
31721,1072152,F,30.7890410958904,BLACK
31724,1072154,M,58.9260273972603,HISPANIC
31727,1072156,M,25.0054794520548,BLACK
31730,1072159,F,,WHITE
31733,1072161,F,,WHITE
31736,1072164,M,51.5616438356164,BLACK
31739,1072172,M,40.6876712328767,BLACK
31742,1072175,M,47.7178082191781,BLACK
31745,1072176,M,51.6301369863014,HISPANIC
31748,1072177,M,54.8383561643836,WHITE
31751,1072178,M,62.7506849315069,BLACK
31754,1072179,M,,UNKNOWN
31757,1072180,F,29.3835616438356,BLACK
31760,1072181,F,48.7068493150685,WHITE
31763,1072182,F,48.7068493150685,WHITE
31766,1072188,F,29.813698630137,BLACK
31769,1072189,M,44.9698630136986,BLACK
31772,1072192,M,53.4904109589041,BLACK
31775,1072194,F,60.5041095890411,BLACK
31778,1072196,F,,BLACK
31781,1072197,X,,UNKNOWN
31784,1072198,M,28.213698630137,BLACK
31787,1072199,X,,UNKNOWN
31790,1072200,F,40.1041095890411,BLACK
31793,1072201,F,,WHITE HISPANIC
31796,1072206,X,,UNKNOWN
31799,1072208,M,34.5616438356164,WHITE HISPANIC
31802,1072210,M,51.7013698630137,WHITE
31805,1072214,M,42.5917808219178,WHITE
31808,1072215,M,37.9698630136986,BLACK
31811,1072218,M,36.0821917808219,BLACK
31814,1072220,X,,UNKNOWN
31817,1072221,F,59.1698630136986,BLACK
31820,1072222,F,63.5232876712329,BLACK
31823,1072223,F,57.9397260273973,BLACK
31826,1072224,F,60.427397260274,BLACK
31829,1072234,F,59.1287671232877,BLACK
31832,1072235,F,28.5753424657534,BLACK
31835,1072236,F,22.8246575342466,BLACK
31838,1072237,M,36.958904109589,BLACK
31841,1072238,F,24.7452054794521,WHITE
31844,1072242,F,59.3123287671233,WHITE
31847,1072244,M,45.9424657534247,BLACK
31850,1072245,M,61.0712328767123,WHITE
31853,1072246,F,23.6821917808219,WHITE HISPANIC
31856,1072247,F,65.3342465753425,BLACK
31859,1072251,F,52.6712328767123,WHITE
31862,1072260,F,44.3917808219178,BLACK
31865,1072263,X,,UNKNOWN
31868,1072264,M,60.8191780821918,BLACK
31871,1072269,F,41.8191780821918,WHITE
31874,1072281,M,,UNKNOWN
31877,1072282,M,52.1150684931507,BLACK
31880,1072284,M,47.5780821917808,BLACK
31883,1072286,M,54.8109589041096,WHITE
31886,1072287,M,27.2219178082192,BLACK
31889,1072303,M,,BLACK
31892,1072311,M,47.9479452054795,BLACK
31895,1072312,M,,BLACK
31898,1072314,M,,BLACK
31901,1072315,F,48.3835616438356,BLACK
31904,1072316,F,52.0767123287671,WHITE
31907,1072317,F,34.0904109589041,WHITE
31910,1072319,M,50.8301369863014,WHITE HISPANIC
31913,1072320,M,59.1479452054795,WHITE
31916,1072325,F,50.2027397260274,WHITE
31919,1072329,F,33.9643835616438,WHITE
31922,1072332,F,39.0904109589041,WHITE
31925,1072333,F,45.4,BLACK
31928,1072338,F,36.4794520547945,WHITE HISPANIC
31931,1072339,M,31.013698630137,WHITE
31934,1072341,M,23.3808219178082,ASIAN/PACIFIC ISLANDER
31937,1072347,F,43.1150684931507,WHITE HISPANIC
31940,1072348,F,57.5287671232877,BLACK
31943,1072349,M,23.4904109589041,BLACK
31946,1072352,F,31.4739726027397,BLACK
31949,1072354,M,54.5671232876712,WHITE
31952,1072355,M,34.5260273972603,BLACK
31955,1072356,M,,UNKNOWN
31958,1072357,M,28.6082191780822,BLACK
31961,1072358,M,46.2712328767123,WHITE
31962,1072358,M,54.3369863013699,WHITE
31965,1072359,F,34.1945205479452,WHITE HISPANIC
31968,1072360,M,65.6958904109589,BLACK
31971,1072362,M,36.0191780821918,BLACK
31974,1072363,M,51.6630136986301,BLACK
31977,1072364,M,66.7369863013699,BLACK
31980,1072366,F,33.8,BLACK
31983,1072367,F,67.6657534246575,WHITE
31986,1072369,F,25.3698630136986,BLACK
31989,1072370,F,51.4794520547945,BLACK
31992,1072373,M,36.6739726027397,BLACK
31995,1072392,F,51.2767123287671,WHITE HISPANIC
31998,1072394,M,48.2027397260274,HISPANIC
32001,1072397,F,58.1945205479452,BLACK
32004,1072398,M,,BLACK
32007,1072399,M,40.7205479452055,BLACK HISPANIC
32010,1072400,M,22.4904109589041,WHITE
32013,1072402,F,55.8082191780822,WHITE
32016,1072404,M,24.2575342465753,WHITE HISPANIC
32019,1072406,M,51.7013698630137,WHITE
32022,1072407,M,34.5972602739726,WHITE
32025,1072408,F,45.0493150684932,BLACK
32028,1072409,M,42.4109589041096,WHITE
32031,1072410,M,54.8383561643836,WHITE
32034,1072411,M,34.5972602739726,WHITE
32037,1072414,M,34.5972602739726,WHITE
32040,1072417,F,,BLACK
32043,1072418,F,38.2547945205479,BLACK
32046,1072419,F,33.8794520547945,BLACK
32049,1072421,M,43.3260273972603,WHITE HISPANIC
32052,1072422,X,,UNKNOWN
32055,1072424,M,,UNKNOWN
32058,1072425,F,71.3424657534247,BLACK
32061,1072427,M,,UNKNOWN
32062,1072427,M,47.2684931506849,HISPANIC
32065,1072433,M,54.1095890410959,BLACK
32068,1072437,M,48.9698630136986,BLACK
32071,1072439,M,28.7917808219178,WHITE HISPANIC
32074,1072440,F,65.4767123287671,BLACK
32077,1072441,F,23.9698630136986,BLACK
32080,1072442,F,55.7616438356164,WHITE HISPANIC
32083,1072443,F,37.9698630136986,BLACK
32086,1072445,M,44.9232876712329,BLACK
32089,1072446,M,48.8794520547945,HISPANIC
32092,1072447,F,24.5698630136986,BLACK
32095,1072449,M,53.8958904109589,BLACK
32098,1072450,F,37.8767123287671,WHITE
32101,1072453,M,38.4684931506849,WHITE HISPANIC
32104,1072455,M,20.2684931506849,WHITE
32107,1072457,F,50.9452054794521,BLACK
32110,1072463,F,51.5178082191781,WHITE
32113,1072465,F,,WHITE
32116,1072470,F,31.5506849315068,BLACK
32119,1072476,F,30.6438356164384,WHITE
32122,1072478,F,40.9479452054794,BLACK
32125,1072479,M,,BLACK
32128,1072483,M,,WHITE
32131,1072484,F,34.0794520547945,WHITE HISPANIC
32134,1072486,M,,WHITE
32137,1072496,M,31.5232876712329,BLACK
32140,1072498,F,34.9232876712329,BLACK
32143,1072500,F,45.1260273972603,WHITE
32146,1072508,F,40.4767123287671,WHITE
32149,1072509,M,66.0438356164384,BLACK
32152,1072510,F,37.6301369863014,BLACK
32155,1072511,M,55.441095890411,BLACK
32158,1072526,M,,UNKNOWN
32161,1072527,F,,UNKNOWN
32164,1072530,F,43.9013698630137,BLACK
32167,1072531,F,25.6219178082192,BLACK
32170,1072532,F,51.4356164383562,BLACK
32173,1072539,F,45.6657534246575,WHITE
32176,1072540,F,24.3534246575342,BLACK
32179,1072543,F,38.6328767123288,ASIAN/PACIFIC ISLANDER
32182,1072544,F,42.0958904109589,WHITE
32185,1072545,M,48.1178082191781,WHITE
32188,1072547,M,50.9698630136986,WHITE
32191,1072548,M,21.2931506849315,BLACK
32194,1072549,F,,BLACK
32197,1072550,F,,UNKNOWN
