"","crid","gender","age","race"
"758","1003741","F",NA,"WHITE"
"759","1003749","M","22","BLACK"
"760","1003756","M",NA,"WHITE"
"761","1003758","F",NA,"BLACK"
"762","1003760","M","48","BLACK"
"763","1003772","F","53","BLACK"
"764","1003776","M","29","WHITE HISPANIC"
"765","1003781","M","25","WHITE HISPANIC"
"766","1003782","M","25","BLACK"
"767","1003797","M","23","BLACK"
"768","1003799","M","38","BLACK"
"769","1003800","M","43","BLACK"
"770","1003814","M","34","BLACK"
"771","1003821","M","26","WHITE HISPANIC"
"772","1003822","F",NA,"BLACK"
"773","1003822","F","37","BLACK"
"774","1003826","F",NA,"BLACK"
"775","1003829","M","27","WHITE"
"776","1003833","M","35","WHITE"
"777","1003837","M","43","WHITE HISPANIC"
"778","1003842","M","23","BLACK"
"779","1003849","M",NA,"WHITE"
"780","1003860","M","35","WHITE"
"781","1003876","M","36","BLACK"
"782","1003877","M","42","BLACK"
"783","1003880","M","36","BLACK"
"784","1003889","M","74","WHITE"
"785","1003898","M","59","BLACK"
"786","1003906","M","26","BLACK"
"787","1003913","M",NA,"BLACK"
"788","1003916","M","26","BLACK"
"789","1003935","F","25","BLACK"
"790","1003948","F","26","BLACK"
"791","1003948","F","27","BLACK"
"792","1003950","M","43","BLACK"
"793","1003963","F","60","BLACK"
"794","1003963","M","19","BLACK"
"795","1003965","F","33","BLACK"
"796","1003968","M","46","BLACK"
"797","1003968","M","61","WHITE HISPANIC"
"798","1003968","F","53","BLACK"
"799","1003979","M","27","BLACK"
"800","1003980","M","26","BLACK"
"801","1003981","M","50","BLACK"
"802","1003987","M","28","BLACK"
"803","1003992","M","32","WHITE"
"804","1003992","F","28","WHITE"
"805","1004002","M","23","BLACK"
"806","1004013","M","47","BLACK"
"807","1004018","M","53","BLACK"
"808","1004019","M","28","BLACK"
"809","1004024","M",NA,"BLACK"
"810","1004024","M",NA,"WHITE HISPANIC"
"811","1004032","M",NA,"BLACK"
"812","1004036","M","25","WHITE HISPANIC"
"813","1004053","F","38","WHITE"
"814","1004058","M","25","WHITE HISPANIC"
"815","1004059","M","16","WHITE HISPANIC"
"816","1004060","M","29","BLACK"
"817","1004060","F","73","BLACK"
"818","1004064","M","25","BLACK"
"819","1004065","M","23","BLACK"
"820","1004068","M","947","BLACK"
"821","1004082","M","27","BLACK"
"822","1004085","F","24","BLACK"
"823","1004100","M","29","BLACK"
"824","1004101","M","26","BLACK"
"825","1004103","M","44","BLACK"
"826","1004104","M",NA,"UNKNOWN"
"827","1004104","M",NA,"UNKNOWN"
"828","1004104","M",NA,"UNKNOWN"
"829","1004105","M","42","BLACK"
"830","1004106","M","48","BLACK"
"831","1004107","M","32","BLACK"
"832","1004108","M","37","BLACK"
"833","1004110","M","35","BLACK"
"834","1004112","F",NA,"BLACK"
"835","1004114","M","21","BLACK"
"836","1004115","M","23","BLACK"
"837","1004115","M","25","BLACK"
"838","1004122","M","52","BLACK"
"839","1004126","M","48","WHITE"
"840","1004137","M","22","BLACK"
"841","1004140","F",NA,"BLACK"
"842","1004143","M","32","BLACK"
"843","1004145","F","22","WHITE HISPANIC"
"844","1004152","F","27","BLACK"
"845","1004153","M","51","BLACK"
"846","1004165","M","47","BLACK"
"847","1004173","M","25","BLACK"
"848","1004176","M","35","BLACK"
"849","1004178","M","36","BLACK"
"850","1004181","F",NA,"WHITE"
"851","1004181","M","39","WHITE HISPANIC"
"852","1004182","M","28","BLACK"
"853","1004192","M","36","BLACK"
"854","1004193","F","36","WHITE"
"855","1004194","M","72","WHITE"
"856","1004195","M","36","BLACK"
"857","1004195","M","42","BLACK"
"858","1004196","F","29","BLACK"
"859","1004196","F","36","BLACK"
"860","1004196","F",NA,"BLACK"
"861","1004201","F","54","BLACK"
"862","1004208","F","25","BLACK"
"863","1004213","F","25","BLACK"
"864","1004216","F","24","BLACK"
"865","1004223","M","49","BLACK"
"866","1004234","M","26","BLACK"
"867","1004239","M","30","BLACK"
"868","1004242","M",NA,"BLACK"
"869","1004242","F",NA,"BLACK"
"870","1004246","F","25","BLACK"
"871","1004249","F","26","BLACK"
"872","1004249","F","28","BLACK"
"873","1004250","M","47","BLACK"
"874","1004251","M","37","BLACK"
"875","1004252","M","28","BLACK"
"876","1004253","M","40","BLACK"
"877","1004261","M","36","BLACK"
"878","1004261","F","57","BLACK"
"879","1004271","M","27","BLACK"
"880","1004283","M",NA,"BLACK"
"881","1004289","M",NA,"BLACK"
"882","1004291","M",NA,"BLACK"
"883","1004293","F",NA,"BLACK"
"884","1004294","F","33","WHITE HISPANIC"
"885","1004304","F","23","BLACK"
"886","1004308","M","33","BLACK"
"887","1004308","M","31","BLACK"
"888","1004315","M","26","BLACK"
"889","1004323","M","38","WHITE HISPANIC"
"890","1004330","F","22","WHITE HISPANIC"
"891","1004333","M","27","BLACK"
"892","1004333","M","33","BLACK"
"893","1004334","F","48","BLACK"
"894","1004341","M",NA,"BLACK"
"895","1004345","M",NA,"BLACK"
"896","1004349","F",NA,"BLACK"
"897","1004349","F",NA,"BLACK"
"898","1004349","F",NA,"BLACK"
"899","1004349","F","33","BLACK"
"900","1004349","F","61","BLACK"
"901","1004350","M",NA,"BLACK"
"902","1004350","M","29","BLACK"
"903","1004351","M","26","BLACK"
"904","1004362","M",NA,"WHITE"
"905","1004363","F","51","BLACK"
"906","1004364","M","26","BLACK"
"907","1004365","M",NA,"BLACK"
"908","1004369","M","26","BLACK"
"909","1004390","M","29","BLACK"
"910","1004391","M",NA,"BLACK"
"911","1004394","M","24","BLACK"
"912","1004399","F","90","BLACK"
"913","1004402","F","26","BLACK"
"914","1004411","M","29","BLACK"
"915","1004418","M","50","WHITE HISPANIC"
"916","1004420","M","23","BLACK"
"917","1004421","F","25","WHITE HISPANIC"
"918","1004421","F","28","WHITE HISPANIC"
"919","1004422","M","32","BLACK"
"920","1004426","M","40","BLACK"
"921","1004431","M","55","UNKNOWN"
"922","1004435","F",NA,"WHITE HISPANIC"
"923","1004436","M","27","BLACK"
"924","1004437","F","25","BLACK"
"925","1004442","M","24","BLACK"
"926","1004443","M","30","BLACK"
"927","1004462","M","22","BLACK"
"928","1004469","M","35","BLACK"
"929","1004470","M",NA,"WHITE HISPANIC"
"930","1004470","F",NA,"WHITE HISPANIC"
"931","1004470","M","40","WHITE HISPANIC"
"932","1004471","F","51","BLACK"
"933","1004472","M","42","BLACK"
"934","1004487","M","23","BLACK"
"935","1004496","F","23","WHITE HISPANIC"
"936","1004500","M","60","BLACK"
"937","1004502","F","54","BLACK"
"938","1004515","M","51","BLACK"
"939","1004518","F","25","BLACK"
"940","1004519","M",NA,"WHITE HISPANIC"
"941","1004530","M","35","BLACK"
"942","1004532","M","40","BLACK"
"943","1004541","M","26","BLACK"
"944","1004543","M","25","BLACK"
"945","1004544","F","47","BLACK"
"946","1004548","M",NA,"WHITE"
"947","1004557","M","38","BLACK"
"948","1004559","F",NA,"BLACK"
"949","1004559","F","26","BLACK"
"950","1004575","M","29","WHITE HISPANIC"
"951","1004592","F","51","BLACK"
"952","1004594","M","37","BLACK"
"953","1004594","M","29","BLACK"
"954","1004626","M","37","BLACK"
"955","1004647","M","41","WHITE HISPANIC"
"956","1004648","F",NA,"WHITE"
"957","1004651","M","46","BLACK"
"958","1004653","M","37","BLACK"
"959","1004654","M","48","WHITE"
"960","1004661","M","30","BLACK"
"961","1004670","M",NA,"WHITE HISPANIC"
"962","1004679","M","28","WHITE HISPANIC"
"963","1004683","M","42","BLACK"
"964","1004686","M","52","WHITE"
"965","1004686","M","38","BLACK"
"966","1004686","F","28","BLACK"
"967","1004686","F","45","BLACK"
"968","1004695","M","36","WHITE HISPANIC"
"969","1004698","F",NA,"UNKNOWN"
"970","1004702","M","45","WHITE HISPANIC"
"971","1004703","M",NA,"BLACK"
"972","1004712","M",NA,"BLACK"
"973","1004713","M","41","BLACK"
"974","1004715","F","25","BLACK"
"975","1004717","M",NA,"UNKNOWN"
"976","1004718","M","29","BLACK"
"977","1004719","M",NA,"UNKNOWN"
"978","1004720","X",NA,"UNKNOWN"
"979","1004720","M",NA,"UNKNOWN"
"980","1004721","M","32","WHITE HISPANIC"
"981","1004735","M",NA,"BLACK"
"982","1004744","F","42","BLACK"
"983","1004746","F","53","WHITE"
"984","1004773","M","41","HISPANIC"
"985","1004784","M","17","BLACK"
"986","1004787","M",NA,"WHITE"
"987","1004788","M",NA,"UNKNOWN"
"988","1004789","F","57","BLACK"
"989","1004790","M","77","WHITE HISPANIC"
"990","1004798","F","92","WHITE"
"991","1004804","F",NA,"BLACK"
"992","1004817","F","23","BLACK"
"993","1004818","M","23","BLACK"
"994","1004819","M","89","WHITE"
"995","1004819","M","57","BLACK"
"996","1004820","M","62","BLACK"
"997","1004825","M",NA,"BLACK"
"998","1004838","M","49","BLACK"
"999","1004858","M",NA,"BLACK"
"1000","1004864","M","35","AMER IND/ALASKAN NATIVE"
"1001","1004868","M","26","BLACK"
"1002","1004872","M","21","BLACK"
"1003","1004873","M",NA,"BLACK"
"1004","1004888","F",NA,"WHITE HISPANIC"
"1005","1004888","F",NA,"WHITE HISPANIC"
"1006","1004889","M","53","WHITE"
"1007","1004893","F",NA,"BLACK"
"1008","1004894","M","25","BLACK"
"1009","1004904","M",NA,"BLACK"
"1010","1004909","M","49","BLACK"
"1011","1004922","M","51","BLACK"
"1012","1004922","F","36","BLACK"
"1013","1004925","M","35","WHITE"
"1014","1004929","F",NA,"BLACK"
"1015","1004931","F",NA,"WHITE"
"1016","1004932","M","26","WHITE HISPANIC"
"1017","1004939","M","45","BLACK"
"1018","1004953","M","31","BLACK"
"1019","1004954","M","50","BLACK"
"1020","1004957","M","26","BLACK"
"1021","1004963","F","32","BLACK"
"1022","1004966","F",NA,"WHITE HISPANIC"
"1023","1004968","F","22","BLACK"
"1024","1004970","M",NA,"BLACK"
"1025","1004982","F",NA,"UNKNOWN"
"1026","1004984","M","27","BLACK"
"1027","1004985","M","30","BLACK"
"1028","1004990","M","26","BLACK"
"1029","1004995","M","24","WHITE"
"1030","1004996","M","28","WHITE HISPANIC"
"1031","1004998","M","26","BLACK"
"1032","1005006","F","32","BLACK"
"1033","1005006","M","14","BLACK"
"1034","1005006","M","23","BLACK"
"1035","1005009","M","22","BLACK"
"1036","1005011","M",NA,"UNKNOWN"
"1037","1005011","F",NA,"UNKNOWN"
"1038","1005014","M","40","BLACK"
"1039","1005028","M","56","WHITE"
"1040","1005036","M","23","WHITE"
"1041","1005045","M","27","BLACK"
"1042","1005046","F","54","WHITE HISPANIC"
"1043","1005049","M","25","BLACK"
"1044","1005050","M","24","ASIAN/PACIFIC ISLANDER"
"1045","1005053","M",NA,"BLACK"
"1046","1005056","F",NA,"WHITE HISPANIC"
"1047","1005061","M",NA,"BLACK"
"1048","1005061","F",NA,"WHITE HISPANIC"
"1049","1005061","M",NA,"WHITE HISPANIC"
"1050","1005061","M",NA,"WHITE HISPANIC"
"1051","1005061","F",NA,"WHITE HISPANIC"
"1052","1005062","M","62","WHITE HISPANIC"
"1053","1005063","F","20","BLACK"
"1054","1005063","F","22","BLACK"
"1055","1005075","M","26","BLACK"
"1056","1005082","M","25","BLACK"
"1057","1005088","F","39","BLACK"
"1058","1005111","F","50","WHITE"
"1059","1005114","M","26","BLACK"
"1060","1005117","F",NA,"BLACK"
"1061","1005118","M","27","BLACK"
"1062","1005130","F","80","BLACK"
"1063","1005133","M",NA,"UNKNOWN"
"1064","1005136","M","50","BLACK"
"1065","1005140","M","37","WHITE"
"1066","1005144","F","28","BLACK"
"1067","1005145","M","26","BLACK"
"1068","1005147","F","27","BLACK"
"1069","1005148","M","41","BLACK"
"1070","1005149","M","27","BLACK"
"1071","1005151","M","53","BLACK"
"1072","1005165","F","27","BLACK"
"1073","1005165","F","25","BLACK"
"1074","1005165","M","29","BLACK"
"1075","1005172","M","35","BLACK"
"1076","1005173","F","24","BLACK"
"1077","1005186","M",NA,"BLACK"
"1078","1005188","F",NA,"UNKNOWN"
"1079","1005191","M",NA,"WHITE HISPANIC"
"1080","1005192","M","55","ASIAN/PACIFIC ISLANDER"
"1081","1005193","M","23","BLACK"
"1082","1005196","F","22","BLACK"
"1083","1005197","M","46","WHITE"
"1084","1005200","M","27","WHITE"
"1085","1005203","M","24","BLACK"
"1086","1005206","M","27","BLACK"
"1087","1005221","F","24","BLACK"
"1088","1005230","M",NA,"BLACK"
"1089","1005231","M","21","BLACK"
"1090","1005233","M","29","BLACK"
"1091","1005239","M","23","WHITE HISPANIC"
"1092","1005244","M","25","BLACK"
"1093","1005246","M","59","BLACK"
"1094","1005247","F",NA,"WHITE HISPANIC"
"1095","1005247","M",NA,"WHITE HISPANIC"
"1096","1005247","F",NA,"WHITE HISPANIC"
"1097","1005247","M",NA,"WHITE HISPANIC"
"1098","1005247","M",NA,"WHITE HISPANIC"
"1099","1005247","M",NA,"WHITE HISPANIC"
"1100","1005256","M","59","BLACK"
"1101","1005260","M",NA,"UNKNOWN"
"1102","1005260","F",NA,"WHITE HISPANIC"
"1103","1005262","M","43","BLACK"
"1104","1005273","F",NA,"BLACK"
"1105","1005274","M","21","BLACK"
"1106","1005278","M",NA,"WHITE"
"1107","1005280","M","26","BLACK"
"1108","1005284","M","31","BLACK"
"1109","1005289","M","32","WHITE HISPANIC"
"1110","1005294","M","43","BLACK"
"1111","1005298","M","42","BLACK"
"1112","1005309","M","30","WHITE"
"1113","1005313","M","45","WHITE HISPANIC"
"1114","1005334","F",NA,"BLACK"
"1115","1005344","F","29","WHITE HISPANIC"
"1116","1005348","M","55","HISPANIC"
"1117","1005350","F","26","WHITE HISPANIC"
"1118","1005357","F","24","BLACK"
"1119","1005369","M","53","BLACK"
"1120","1005376","M","26","BLACK"
"1121","1005377","M","61","BLACK"
"1122","1005378","M","50","BLACK"
"1123","1005379","M","38","BLACK"
"1124","1005383","M","69","BLACK"
"1125","1005384","F","26","BLACK"
"1126","1005385","M","32","BLACK"
"1127","1005390","M","49","WHITE HISPANIC"
"1128","1005392","F",NA,"BLACK"
"1129","1005393","F","45","BLACK"
"1130","1005397","M","25","WHITE"
"1131","1005405","F","18","BLACK"
"1132","1005411","M","31","BLACK"
"1133","1005419","F","66","WHITE"
"1134","1005421","F","27","BLACK"
"1135","1005424","M","21","BLACK"
"1136","1005435","M","47","WHITE"
"1137","1005436","M",NA,"WHITE HISPANIC"
"1138","1005436","F",NA,"WHITE"
"1139","1005436","M","47","WHITE HISPANIC"
"1140","1005444","M","46","UNKNOWN"
"1141","1005445","M",NA,"WHITE HISPANIC"
"1142","1005448","M","41","WHITE"
"1143","1005449","F","27","WHITE HISPANIC"
"1144","1005451","M","37","BLACK"
"1145","1005455","M","31","BLACK"
"1146","1005457","M","25","BLACK"
"1147","1005462","F","25","BLACK"
"1148","1005465","M","31","BLACK"
"1149","1005467","F","78","BLACK"
"1150","1005474","M","24","BLACK"
"1151","1005476","M",NA,"BLACK"
"1152","1005483","M","17","WHITE HISPANIC"
"1153","1005488","M","21","BLACK"
"1154","1005495","F",NA,"WHITE"
"1155","1005503","M","32","WHITE HISPANIC"
"1156","1005506","F","36","BLACK"
"1157","1005508","M",NA,"BLACK"
"1158","1005520","M",NA,"WHITE"
"1159","1005523","M","25","BLACK"
"1160","1005534","M","40","BLACK"
"1161","1005539","M","27","BLACK"
"1162","1005549","F","45","BLACK HISPANIC"
"1163","1005549","M","48","BLACK HISPANIC"
"1164","1005554","F","33","WHITE"
"1165","1005554","M","(971)","BLACK"
"1166","1005573","F","28","BLACK"
"1167","1005574","M",NA,"BLACK"
"1168","1005579","M","21","BLACK"
"1169","1005582","M",NA,"BLACK"
"1170","1005583","M","25","BLACK"
"1171","1005584","M",NA,"BLACK HISPANIC"
"1172","1005584","M","40","BLACK HISPANIC"
"1173","1005594","F","33","BLACK"
"1174","1005595","F",NA,"BLACK"
"1175","1005595","M","37","BLACK"
"1176","1005596","F","56","WHITE"
"1177","1005598","M","66","WHITE"
"1178","1005598","M","68","WHITE"
"1179","1005601","M","34","BLACK"
"1180","1005602","M",NA,"WHITE HISPANIC"
"1181","1005605","M",NA,"WHITE"
"1182","1005613","M","44","WHITE HISPANIC"
"1183","1005620","M","18","BLACK"
"1184","1005636","M","36","BLACK"
"1185","1005637","F","31","WHITE HISPANIC"
"1186","1005641","M","28","BLACK"
"1187","1005643","M","47","BLACK"
"1188","1005655","F","59","WHITE HISPANIC"
"1189","1005659","M","38","BLACK"
"1190","1005663","M","27","BLACK"
"1191","1005666","M","45","BLACK"
"1192","1005673","M","25","WHITE"
"1193","1005674","M","37","BLACK"
"1194","1005679","M",NA,"BLACK"
"1195","1005682","M","34","BLACK"
"1196","1005687","M","30","BLACK"
"1197","1005699","M","23","WHITE HISPANIC"
"1198","1005707","M","49","WHITE"
"1199","1005713","M","92","WHITE"
"1200","1005718","M","25","BLACK"
"1201","1005718","M","29","BLACK"
"1202","1005736","M","26","WHITE HISPANIC"
"1203","1005737","M","30","BLACK"
"1204","1005739","M","50","BLACK"
"1205","1005743","M","68","BLACK"
"1206","1005746","M","23","BLACK"
"1207","1005755","F",NA,"BLACK"
"1208","1005757","M","125","BLACK"
"1209","1005762","M","25","BLACK"
"1210","1005762","M","30","BLACK"
"1211","1005764","M","43","BLACK"
"1212","1005766","M","33","BLACK"
"1213","1005773","M","31","BLACK"
"1214","1005774","F",NA,"WHITE HISPANIC"
"1215","1005781","F",NA,"WHITE"
"1216","1005783","F","63","BLACK"
"1217","1005783","F","41","BLACK"
"1218","1005784","M","58","WHITE"
"1219","1005785","F","34","WHITE HISPANIC"
"1220","1005786","M","26","WHITE"
"1221","1005798","M","30","BLACK"
"1222","1005806","F","31","BLACK"
"1223","1005807","M",NA,"BLACK"
"1224","1005811","F","34","BLACK"
"1225","1005811","F","29","BLACK"
"1226","1005812","F","77","WHITE"
"1227","1005816","M",NA,"BLACK"
"1228","1005833","M","23","BLACK"
"1229","1005834","F","45","BLACK"
"1230","1005840","M","34","BLACK"
"1231","1005845","M",NA,"WHITE"
"1232","1005846","F",NA,"BLACK"
"1233","1005851","M","52","WHITE"
"1234","1005862","M","21","BLACK"
"1235","1005865","F",NA,"WHITE"
"1236","1005872","M","24","BLACK"
"1237","1005873","M",NA,"WHITE"
"1238","1005891","M","24","BLACK"
"1239","1005892","M","23","BLACK"
"1240","1005903","M",NA,"UNKNOWN"
"1241","1005908","F","55","BLACK"
"1242","1005908","M","36","BLACK"
"1243","1005909","M",NA,"BLACK"
"1244","1005909","M",NA,"BLACK"
"1245","1005918","M","26","WHITE HISPANIC"
"1246","1005920","M","30","BLACK"
"1247","1005921","M","40","BLACK"
"1248","1005932","F","23","BLACK"
"1249","1005935","F","26","BLACK"
"1250","1005936","M","25","UNKNOWN"
"1251","1005938","M","34","BLACK"
"1252","1005940","M","42","WHITE HISPANIC"
"1253","1005947","M","19","BLACK"
"1254","1005957","F","61","BLACK"
"1255","1005958","M","15","BLACK"
"1256","1005960","M","26","BLACK"
"1257","1005966","M","37","BLACK"
"1258","1005986","F",NA,"BLACK"
"1259","1005987","M","25","WHITE HISPANIC"
"1260","1005988","M","33","BLACK"
"1261","1005988","F","26","BLACK"
"1262","1005991","M",NA,"BLACK"
"1263","1005992","F","38","BLACK"
"1264","1006016","M","26","BLACK"
"1265","1006029","M","34","BLACK"
"1266","1006035","F",NA,"WHITE HISPANIC"
"1267","1006035","M",NA,"WHITE HISPANIC"
"1268","1006037","F","29","BLACK"
"1269","1006039","F","26","WHITE"
"1270","1006050","F","40","BLACK"
"1271","1006050","F","34","BLACK"
"1272","1006051","M","28","BLACK"
"1273","1006053","F","27","BLACK"
"1274","1006066","M","46","BLACK"
"1275","1006068","M","24","BLACK"
"1276","1006074","F","26","BLACK"
"1277","1006078","F","46","BLACK"
"1278","1006088","M","26","BLACK"
"1279","1006091","F","31","BLACK"
"1280","1006099","F","28","BLACK"
"1281","1006099","M","27","BLACK"
"1282","1006099","F","24","BLACK"
"1283","1006135","M","27","WHITE"
"1284","1006145","M",NA,"WHITE"
"1285","1006145","F","26","WHITE"
"1286","1006146","M","25","BLACK"
"1287","1006147","M","24","BLACK"
"1288","1006148","M","23","BLACK"
"1289","1006151","M","36","BLACK"
"1290","1006153","F",NA,"BLACK"
"1291","1006158","M","26","BLACK"
"1292","1006159","M","11","BLACK"
"1293","1006165","M","50","BLACK"
"1294","1006175","M","35","WHITE"
"1295","1006175","M",NA,"WHITE"
"1296","1006176","M",NA,"BLACK"
"1297","1006193","M","36","BLACK"
"1298","1006202","M","24","BLACK"
"1299","1006204","F","26","BLACK"
"1300","1006204","F","27","BLACK"
"1301","1006221","M","29","BLACK"
"1302","1006233","M",NA,"BLACK"
"1303","1006235","M",NA,"WHITE HISPANIC"
"1304","1006237","M",NA,"BLACK"
"1305","1006252","M","43","BLACK"
"1306","1006271","M","43","BLACK"
"1307","1006274","M","26","BLACK"
"1308","1006284","M","31","BLACK"
"1309","1006290","M",NA,"BLACK HISPANIC"
"1310","1006293","M","35","BLACK"
"1311","1006295","F","36","BLACK"
"1312","1006306","F","84","WHITE"
"1313","1006314","M","23","BLACK"
"1314","1006321","M","28","BLACK"
"1315","1006322","M","31","WHITE"
"1316","1006327","M","38","BLACK"
"1317","1006328","F","26","BLACK"
"1318","1006332","M","43","BLACK"
