crid,gender,age,race
1001225,F,32,HISPANIC
1001228,M,NA,WHITE
1001229,F,59,BLACK
1001230,F,50,BLACK
1001231,M,44,BLACK
1001232,F,51,BLACK
1001233,F,43,WHITE HISPANIC
1001234,M,57,BLACK
1001235,F,47,BLACK
1001237,M,63,WHITE
1001238,M,30,BLACK
1001239,M,48,WHITE
1001240,M,31,BLACK
1001241,M,56,BLACK
1001242,F,29,WHITE
1001243,F,30,WHITE
1001244,M,56,BLACK
1001245,M,57,BLACK
1001246,M,57,BLACK
1001248,M,NA,BLACK
1001249,M,59,BLACK
1001251,M,NA,BLACK
1001254,F,39,BLACK
1001256,M,42,BLACK
1001257,M,52,BLACK
1001258,M,59,WHITE HISPANIC
1001259,M,36,BLACK
1001260,F,32,WHITE
1001261,F,55,BLACK
1001262,F,33,WHITE
1001263,M,27,WHITE HISPANIC
1001265,M,NA,BLACK
1001266,M,36,BLACK
1001267,M,NA,UNKNOWN
1001268,M,42,BLACK
1001269,M,56,BLACK
1001272,F,46,BLACK
1001274,M,55,BLACK
1001275,M,36,WHITE
1001276,F,55,WHITE
1001277,F,64,BLACK
1001278,F,30,BLACK
1001280,F,55,BLACK
1001281,M,43,BLACK
1001281,F,43,BLACK
1001282,F,57,WHITE HISPANIC
1001283,F,44,BLACK
1001284,M,49,WHITE
1001285,M,NA,WHITE
1001287,F,47,WHITE
1001288,F,37,WHITE HISPANIC
1001290,M,67,UNKNOWN
1001292,M,57,UNKNOWN
1001293,M,41,BLACK
1001294,F,27,BLACK
1001296,F,35,BLACK
1001300,M,47,WHITE
1001301,F,56,BLACK
1001302,F,53,BLACK
1001304,F,49,BLACK
1001305,M,58,WHITE
1001306,M,58,WHITE
1001309,M,37,BLACK
1001310,M,58,WHITE
1001311,M,58,WHITE
1001312,F,49,BLACK
1001313,M,32,WHITE
1001314,F,46,BLACK
1001316,M,41,WHITE
1001318,M,43,BLACK
1001320,F,33,BLACK
1001321,F,61,WHITE
1001324,M,NA,UNKNOWN
1001326,F,46,BLACK
1001327,M,48,BLACK
1001329,F,52,HISPANIC
1001330,M,30,BLACK
1001331,F,NA,UNKNOWN
1001331,F,NA,WHITE
1001332,F,42,BLACK
1001333,F,58,BLACK
1001334,M,38,BLACK
1001335,M,30,BLACK
1001336,M,55,BLACK
1001337,M,46,BLACK
1001338,F,31,WHITE HISPANIC
1001339,M,62,WHITE
1001340,F,34,BLACK
1001341,M,38,BLACK
1001342,M,33,WHITE HISPANIC
1001343,F,50,BLACK
1001344,F,40,BLACK
1001345,F,32,WHITE
1001346,F,30,BLACK
1001346,M,33,BLACK
1001347,F,30,WHITE
1001348,M,48,WHITE
1001349,M,57,WHITE
1001350,F,48,BLACK
1001351,M,56,WHITE
1001352,M,43,BLACK
1001355,M,42,BLACK
1001356,M,56,WHITE HISPANIC
1001357,F,61,BLACK
1001358,F,NA,ASIAN/PACIFIC ISLANDER
1001359,F,55,WHITE HISPANIC
1001360,M,69,BLACK
1001361,F,53,BLACK
1001363,F,40,BLACK
1001364,F,NA,WHITE
1001366,F,29,WHITE HISPANIC
1001367,F,43,BLACK
1001368,F,50,BLACK
1001369,F,55,WHITE
1001370,F,54,WHITE
1001371,M,43,ASIAN/PACIFIC ISLANDER
1001371,F,69,BLACK
1001372,M,33,WHITE
1001374,M,NA,BLACK
1001375,F,43,BLACK
1001377,F,NA,WHITE HISPANIC
1001377,F,NA,WHITE HISPANIC
1001377,F,NA,WHITE HISPANIC
1001379,M,45,BLACK
1001380,M,45,BLACK
1001382,F,78,BLACK
1001384,F,41,BLACK
1001385,M,87,BLACK
1001386,M,38,WHITE HISPANIC
1001387,F,95,BLACK
1001388,F,35,BLACK
1001390,M,NA,BLACK
1001391,F,96,BLACK
1001392,M,47,WHITE HISPANIC
1001393,M,54,BLACK
1001395,F,43,BLACK
1001396,M,62,BLACK
1001398,M,27,BLACK
1001399,M,29,BLACK
1001400,F,46,BLACK
1001401,M,68,WHITE
1001402,F,49,WHITE HISPANIC
1001403,F,37,BLACK
1001404,F,30,BLACK
1001405,M,28,BLACK
1001406,M,54,WHITE
1001407,M,NA,BLACK
1001408,M,39,BLACK
1001410,M,35,WHITE
1001412,F,30,WHITE HISPANIC
1001413,F,49,BLACK
1001414,F,50,BLACK
1001414,M,29,BLACK
1001416,F,38,BLACK
1001417,M,36,WHITE HISPANIC
1001418,M,31,BLACK
1001419,M,54,WHITE
1001421,F,36,WHITE
1001422,F,30,WHITE
1001423,M,42,BLACK
1001423,M,52,WHITE
1001424,M,39,BLACK
1001425,M,44,WHITE
1001426,M,37,BLACK
1001427,M,34,WHITE
1001428,F,35,BLACK
1001429,M,40,BLACK
1001432,M,NA,WHITE
1001433,M,42,WHITE
1001437,F,NA,BLACK
1001438,M,31,WHITE
1001439,F,63,BLACK
1001440,F,45,BLACK
1001442,F,NA,WHITE
1001444,F,52,BLACK
1001445,F,37,BLACK
1001446,M,33,BLACK
1001447,F,54,BLACK
1001449,F,38,BLACK
1001450,M,NA,BLACK
1001451,F,31,BLACK
1001453,M,34,BLACK
1001454,M,NA,WHITE
1001455,M,62,WHITE
1001456,M,NA,UNKNOWN
1001457,M,NA,UNKNOWN
1001458,M,NA,UNKNOWN
1001460,F,38,BLACK
1001461,F,70,UNKNOWN
1001462,M,38,BLACK
1001463,M,29,BLACK
1001465,M,34,BLACK
1001466,M,43,BLACK
1001467,F,60,WHITE HISPANIC
1001468,M,56,WHITE HISPANIC
1001469,F,NA,BLACK
1001470,M,40,WHITE
1001471,M,37,BLACK
1001472,M,33,BLACK
1001474,M,53,WHITE
1001475,M,53,BLACK
1001476,F,42,BLACK
1001480,M,NA,WHITE
1001481,F,50,WHITE HISPANIC
1001482,M,69,WHITE
1001484,F,53,WHITE
1001485,M,68,BLACK
1001488,M,52,BLACK
1001490,M,68,BLACK
1001491,M,45,BLACK
1001492,M,32,BLACK
1001493,F,39,BLACK HISPANIC
1001494,M,45,BLACK
1001495,M,80,HISPANIC
1001496,F,45,WHITE HISPANIC
1001497,F,45,BLACK HISPANIC
1001498,M,37,BLACK
1001499,M,47,WHITE
1001500,F,51,WHITE
1001501,M,38,BLACK
1001502,M,48,BLACK
1001503,F,59,UNKNOWN
1001507,F,60,BLACK
1001509,M,59,BLACK
1001510,F,29,BLACK
1001511,M,35,BLACK
1001511,M,NA,UNKNOWN
1001512,M,38,BLACK
1001513,M,36,WHITE
1001514,M,NA,BLACK
1001515,X,NA,UNKNOWN
1001516,M,39,BLACK
1001517,F,45,BLACK HISPANIC
1001518,M,44,BLACK
1001519,F,42,WHITE HISPANIC
1001522,M,NA,BLACK
1001524,F,33,WHITE
1001525,M,65,WHITE
1001526,F,41,BLACK
1001527,F,69,BLACK
1001528,M,30,BLACK
1001529,M,55,BLACK
1001530,M,29,BLACK
1001531,F,38,BLACK
1001532,M,30,BLACK
1001534,F,48,BLACK
1001535,M,NA,BLACK
1001537,M,40,WHITE HISPANIC
1001538,F,56,BLACK
1001539,F,50,BLACK
1001540,F,55,BLACK
1001544,M,32,WHITE HISPANIC
1001545,M,50,BLACK
1001546,M,NA,BLACK
1001547,F,61,BLACK
1001547,F,40,BLACK
1001550,F,66,BLACK
1001552,M,32,BLACK
1001553,M,56,WHITE
1001554,F,44,BLACK
1001555,M,51,WHITE
1001555,F,NA,BLACK
1001556,F,67,BLACK
1001558,F,NA,BLACK
1001560,M,32,BLACK
1001561,M,71,BLACK
1001562,F,69,HISPANIC
1001562,F,62,BLACK
1001565,F,33,BLACK
1001566,F,62,BLACK
1001567,F,68,WHITE
1001568,M,50,BLACK
1001570,M,32,BLACK
1001571,F,139,BLACK
1001574,M,60,WHITE
1001575,F,47,BLACK
1001576,F,29,BLACK
1001577,F,31,BLACK
1001578,F,32,BLACK
1001579,F,37,BLACK
1001579,M,44,WHITE
1001580,M,NA,BLACK
1001581,M,34,WHITE
1001582,M,66,HISPANIC
1001583,M,71,BLACK
1001584,M,48,WHITE
1001586,M,37,BLACK
1001587,F,41,BLACK
1001588,F,NA,UNKNOWN
1001590,M,62,UNKNOWN
1001592,M,65,BLACK
1001595,M,31,WHITE HISPANIC
1001596,F,58,WHITE
1001598,F,56,BLACK
1001599,F,63,BLACK
1001603,M,NA,WHITE
1001605,F,38,BLACK
1001606,F,58,BLACK
1001607,M,27,BLACK
1001608,M,45,WHITE
1001610,M,50,HISPANIC
1001612,M,51,HISPANIC
1001613,F,67,BLACK
1001613,M,69,BLACK
1001615,F,42,BLACK
1001616,M,NA,WHITE HISPANIC
1001616,M,NA,WHITE HISPANIC
1001617,M,47,WHITE
1001617,F,58,WHITE
1001618,M,54,BLACK
1001620,M,67,WHITE HISPANIC
1001622,M,62,BLACK
1001623,F,45,BLACK
1001624,F,57,WHITE
1001627,M,38,ASIAN/PACIFIC ISLANDER
1001628,F,46,BLACK
1001629,F,49,HISPANIC
1001630,F,47,BLACK
1001631,F,64,BLACK
1001632,F,43,BLACK
1001634,M,33,BLACK
1001635,M,36,BLACK
1001636,F,44,BLACK
1001639,F,44,BLACK
1001640,F,50,WHITE HISPANIC
1001641,M,65,BLACK
1001642,F,60,BLACK
1001644,F,43,BLACK
1001645,F,35,BLACK
1001648,M,28,BLACK
1001649,F,41,BLACK
1001650,M,40,BLACK
1001652,F,40,BLACK
1001653,F,36,BLACK
1001654,F,50,BLACK
1001655,F,31,BLACK
1001656,M,34,BLACK
1001657,F,47,BLACK
1001658,M,61,WHITE
1001659,F,NA,BLACK
1001660,M,NA,WHITE
1001661,F,NA,BLACK
1001662,M,49,BLACK
1001663,M,34,WHITE HISPANIC
1001664,F,54,BLACK
1001666,M,NA,WHITE
1001667,F,57,BLACK
1001668,F,NA,WHITE
1001670,M,48,BLACK
1001671,M,45,BLACK
1001672,F,62,BLACK
1001674,F,33,BLACK
1001675,M,34,WHITE HISPANIC
1001679,F,44,BLACK
1001680,F,46,BLACK
1001681,F,31,WHITE HISPANIC
1001682,F,57,BLACK
1001683,M,44,BLACK
1001686,M,29,BLACK
1001687,M,58,BLACK
1001688,F,54,BLACK
1001689,F,58,BLACK
1001691,M,NA,WHITE
1001691,M,62,WHITE
1001691,M,56,WHITE
1001693,M,38,HISPANIC
1001694,F,42,BLACK
1001696,M,59,BLACK
1001697,M,NA,BLACK
1001698,M,36,WHITE
1001700,M,46,WHITE HISPANIC
1001701,F,44,BLACK
1001702,M,50,WHITE
1001703,F,32,BLACK
1001704,M,61,WHITE
1001705,M,55,BLACK
1001706,F,53,BLACK
1001707,M,39,BLACK
1001708,M,53,BLACK
1001709,F,44,WHITE
1001710,F,54,BLACK
1001711,M,45,WHITE
1001712,M,38,WHITE
1001713,F,43,BLACK
1001714,F,32,BLACK
1001715,M,62,WHITE
1001716,F,31,BLACK
1001717,F,53,WHITE HISPANIC
1001719,M,57,BLACK
1001721,M,41,BLACK
1001722,F,73,BLACK
1001723,M,57,WHITE
1001724,M,49,WHITE
1001727,F,78,WHITE
1001729,F,54,BLACK
1001730,M,63,WHITE HISPANIC
1001731,M,43,WHITE
1001731,M,65,WHITE
1001731,M,69,WHITE
1001732,M,54,BLACK
1001734,F,27,BLACK
1001735,F,45,BLACK
1001736,F,62,BLACK
1001738,M,70,WHITE
1001739,F,34,WHITE HISPANIC
1001741,M,67,HISPANIC
1001743,F,39,BLACK
1001745,F,29,BLACK
1001747,M,32,BLACK
1001748,M,57,UNKNOWN
1001749,M,43,BLACK
1001750,M,30,WHITE
1001751,M,61,BLACK
1001753,F,60,BLACK
1001755,M,56,WHITE
1001756,M,67,WHITE
1001758,F,52,BLACK
1001759,M,42,WHITE
1001759,F,41,WHITE
1001761,F,68,BLACK
1001762,F,33,WHITE HISPANIC
1001763,M,52,BLACK
1001763,M,57,WHITE
1001763,M,56,WHITE
1001765,F,45,BLACK
1001766,M,NA,BLACK
1001767,F,52,BLACK
1001768,M,61,WHITE
1001769,F,NA,BLACK
1001770,F,NA,BLACK
1001771,F,47,BLACK
1001772,M,37,BLACK
1001773,M,58,WHITE
1001774,M,30,ASIAN/PACIFIC ISLANDER
1001775,M,42,BLACK
1001776,M,67,WHITE
1001778,M,NA,WHITE
1001779,M,54,WHITE
1001779,F,46,WHITE
1001780,F,39,BLACK
1001781,M,45,BLACK
1001783,M,33,BLACK
1001785,M,41,BLACK
1001786,M,38,BLACK
1001786,F,44,BLACK
1001788,F,99,WHITE
1001789,F,55,BLACK
1001790,M,46,WHITE
1001791,F,48,BLACK
1001793,F,64,BLACK
1001794,F,49,BLACK
1001795,M,31,WHITE
1001797,M,34,WHITE
1001799,F,43,BLACK
1001800,M,38,BLACK
1001801,M,61,WHITE
1001802,M,41,BLACK
1001803,M,35,BLACK
1001804,M,44,BLACK
1001806,F,45,BLACK
1001807,M,61,BLACK
1001808,M,54,BLACK
1001809,M,32,BLACK
1001810,M,58,BLACK
1001811,M,NA,UNKNOWN
1001812,M,NA,UNKNOWN
1001813,M,NA,UNKNOWN
1001814,F,32,WHITE
1001815,F,40,BLACK
1001815,M,29,BLACK HISPANIC
1001817,F,28,BLACK
1001818,M,NA,UNKNOWN
1001818,M,NA,UNKNOWN
1001818,F,49,WHITE
1001821,F,28,BLACK
1001822,M,34,WHITE HISPANIC
1001823,M,70,WHITE
1001824,M,72,WHITE
1001825,M,NA,BLACK
1001825,M,38,BLACK
1001825,F,33,BLACK
1001825,M,28,BLACK
1001826,M,70,BLACK
1001827,F,NA,WHITE
1001828,M,49,BLACK
1001829,F,51,BLACK
1001830,M,65,WHITE
1001831,F,50,BLACK
1001832,F,49,BLACK
1001832,F,54,BLACK
1001833,M,NA,UNKNOWN
1001834,M,70,WHITE
1001835,F,36,BLACK
1001837,M,35,BLACK
1001838,F,62,BLACK
1001839,F,35,BLACK
1001840,F,39,BLACK
1001843,F,57,BLACK
1001844,F,40,BLACK
1001847,F,58,WHITE
1001848,F,48,BLACK
1001849,M,73,BLACK
1001850,F,61,BLACK
1001851,F,51,UNKNOWN
1001852,F,49,WHITE
1001853,M,66,WHITE
1001855,M,48,BLACK
1001856,F,63,BLACK
1001856,F,56,HISPANIC
1001856,F,41,WHITE
1001858,M,68,WHITE
1001862,M,53,BLACK HISPANIC
1001864,M,31,BLACK
1001865,M,49,HISPANIC
1001866,F,44,BLACK
1001867,M,46,BLACK
1001869,M,53,BLACK
1001870,F,36,BLACK
1001871,F,53,BLACK
1001872,M,40,WHITE HISPANIC
1001873,M,66,BLACK
1001876,M,35,BLACK
1001877,M,56,BLACK
1001878,F,48,BLACK
1001880,M,47,BLACK
1001881,F,33,WHITE
1001882,M,48,WHITE HISPANIC
1001884,F,35,WHITE
1001888,M,47,BLACK
1001889,M,51,WHITE
1001893,M,37,BLACK
1001894,F,33,BLACK
1001895,F,NA,BLACK
1001896,F,65,BLACK
1001897,F,55,WHITE HISPANIC
1001898,M,35,WHITE HISPANIC
1001899,M,43,BLACK
1001900,F,33,BLACK
1001902,M,63,BLACK
1001903,F,45,BLACK
1001904,M,NA,UNKNOWN
1001906,F,72,BLACK
1001906,F,67,BLACK
1001909,M,56,WHITE
1001910,M,31,BLACK
1001911,M,61,HISPANIC
1001912,F,52,WHITE HISPANIC
1001913,F,51,BLACK
1001913,M,48,WHITE
1001914,F,47,BLACK
1001915,M,29,BLACK
1001916,M,48,WHITE
1001917,M,36,WHITE HISPANIC
1001918,F,57,BLACK
1001919,F,44,UNKNOWN
1001922,F,48,WHITE
1001924,F,NA,WHITE
1001925,F,45,BLACK
1001927,M,NA,UNKNOWN
1001928,M,NA,UNKNOWN
1001929,F,50,BLACK
1001930,M,NA,UNKNOWN
1001931,M,29,BLACK
1001932,M,NA,UNKNOWN
1001933,F,61,BLACK HISPANIC
1001936,M,61,BLACK
1001937,F,56,WHITE
1001938,F,30,BLACK
1001939,F,53,WHITE HISPANIC
1001941,F,30,BLACK
1001942,M,46,HISPANIC
1001944,F,43,UNKNOWN
1001945,M,35,WHITE HISPANIC
1001948,F,53,BLACK
1001949,M,41,BLACK
1001950,M,42,BLACK
1001951,M,32,BLACK
1001952,F,65,WHITE HISPANIC
1001953,F,58,BLACK
1001954,F,77,BLACK
1001958,F,41,BLACK
1001959,M,54,BLACK
1001960,M,52,BLACK
1001961,M,69,BLACK
1001962,F,33,BLACK
1001963,M,52,WHITE
1001964,M,35,BLACK
1001967,F,48,BLACK
1001970,M,38,UNKNOWN
1001973,F,31,BLACK
1001975,F,54,BLACK
1001976,F,48,BLACK
1001977,F,NA,BLACK
1001978,F,33,BLACK
1001979,M,63,BLACK
1001980,M,NA,WHITE
1001982,M,NA,WHITE
1001982,M,34,WHITE
1001983,M,50,HISPANIC
1001985,F,NA,BLACK
1001986,M,63,UNKNOWN
1001987,M,58,WHITE HISPANIC
1001988,F,36,BLACK
1001989,M,NA,BLACK
1001990,F,42,BLACK
1001992,F,63,BLACK
1001994,F,56,BLACK
1001995,M,66,WHITE
1001996,M,46,WHITE
1001996,M,49,WHITE
1001998,M,53,BLACK
1001999,F,38,ASIAN/PACIFIC ISLANDER
1002001,F,NA,BLACK
1002002,M,34,BLACK
1002003,M,NA,BLACK
1002004,F,46,BLACK
1002005,M,57,WHITE
1002006,F,53,BLACK
1002007,M,54,BLACK
1002009,F,46,BLACK
1002010,M,28,BLACK
1002011,M,NA,WHITE
1002011,M,NA,WHITE
1002011,M,NA,WHITE
1002012,F,87,WHITE
1002013,F,60,BLACK
1002014,F,45,BLACK
1002016,F,NA,BLACK
1002017,F,59,BLACK
1002018,M,45,BLACK
1002019,M,48,BLACK
1002020,M,34,BLACK
1002021,M,42,BLACK
1002022,F,45,BLACK
1002027,F,37,BLACK
1002028,M,NA,BLACK
1002029,F,77,WHITE
1002031,F,65,BLACK
1002033,M,68,WHITE
1002034,F,49,BLACK
1002035,M,77,BLACK
1002036,M,34,BLACK HISPANIC
1002038,F,81,WHITE
1002039,F,63,BLACK
1002041,M,54,WHITE
1002042,M,38,WHITE
1002044,F,NA,WHITE
1002045,M,51,WHITE HISPANIC
1002046,M,49,BLACK
1002047,M,39,WHITE HISPANIC
1002048,F,49,WHITE
1002049,F,31,WHITE HISPANIC
1002050,M,49,BLACK
1002051,M,38,BLACK
1002052,M,46,BLACK
1002053,F,NA,BLACK
1002053,M,NA,WHITE
1002054,F,30,BLACK
1002055,M,59,WHITE
1002056,M,39,BLACK
1002057,F,38,BLACK
1002059,F,66,WHITE
1002060,M,44,BLACK
1002061,F,NA,BLACK
1002062,F,57,WHITE
1002063,M,51,BLACK
1002064,M,32,BLACK
1002066,F,NA,BLACK
1002068,M,60,BLACK
1002069,M,53,WHITE
1002070,M,58,BLACK
1002071,M,60,BLACK
1002072,F,40,BLACK
1002073,M,57,BLACK
1002076,M,61,WHITE
1002078,M,54,BLACK
1002079,M,57,BLACK
1002080,M,63,WHITE
1002081,M,42,UNKNOWN
1002085,M,NA,WHITE
1002087,F,64,BLACK
1002088,F,65,WHITE
1002089,M,44,BLACK
1002090,M,NA,WHITE
1002091,F,43,BLACK
1002094,M,44,WHITE
1002095,M,60,BLACK
1002096,M,54,WHITE
1002097,M,54,WHITE
1002097,M,51,HISPANIC
1002099,M,76,WHITE
1002100,M,41,BLACK
1002101,F,36,BLACK
1002102,M,47,WHITE
1002102,F,55,BLACK
1002104,M,52,HISPANIC
1002107,M,43,BLACK
1002109,M,32,WHITE
1002110,M,35,BLACK
1002111,M,NA,UNKNOWN
1002113,M,57,WHITE
1002114,F,42,WHITE HISPANIC
1002116,F,62,WHITE HISPANIC
1002117,F,61,WHITE
1002118,M,46,WHITE
1002119,F,NA,WHITE HISPANIC
1002122,F,57,BLACK
1002123,M,33,BLACK
1002124,F,NA,WHITE
1002125,F,NA,BLACK
1002126,M,57,BLACK
1002129,F,40,BLACK
1002130,F,NA,BLACK
1002131,M,38,UNKNOWN
1002135,F,31,BLACK
1002136,M,31,WHITE
1002137,F,39,BLACK
1002139,M,59,WHITE HISPANIC
1002140,M,51,BLACK
1002140,F,NA,BLACK
1002142,M,50,WHITE
1002143,M,NA,UNKNOWN
1002144,M,NA,UNKNOWN
1002145,F,59,BLACK
1002149,M,66,BLACK
1002150,M,57,WHITE
1002151,M,47,BLACK
1002153,M,68,UNKNOWN
1002154,M,30,BLACK
1002155,F,46,BLACK
1002157,M,50,WHITE
1002158,F,38,WHITE
1002161,F,53,WHITE
1002162,M,36,WHITE HISPANIC
1002163,M,58,BLACK
1002164,F,50,BLACK
1002165,M,58,HISPANIC
1002166,M,32,BLACK
1002168,M,61,BLACK
1002169,M,-952,BLACK
1002170,M,54,WHITE
1002171,F,46,WHITE HISPANIC
1002172,M,43,WHITE
1002173,M,45,BLACK
1002174,M,55,WHITE HISPANIC
1002175,F,36,BLACK
1002176,M,66,BLACK
1002177,M,NA,WHITE
1002178,F,41,BLACK
1002180,F,33,BLACK
1002181,M,43,BLACK
1002182,F,44,BLACK
1002184,M,NA,UNKNOWN
1002185,M,35,WHITE
1002186,M,46,BLACK
1002187,M,35,WHITE
1002189,M,36,WHITE HISPANIC
1002190,F,57,BLACK
1002191,M,40,WHITE
1002192,M,NA,UNKNOWN
1002193,M,55,BLACK
1002195,M,66,WHITE
1002196,F,54,BLACK
1002197,M,NA,UNKNOWN
1002199,M,51,WHITE
1002200,M,29,BLACK
1002201,M,32,BLACK
1002202,F,57,BLACK
1002203,M,42,BLACK
1002204,M,33,WHITE
1002207,F,27,BLACK
1002208,M,42,BLACK
1002210,M,76,BLACK
1002211,M,NA,BLACK
1002211,M,32,BLACK
1002212,M,71,BLACK
1002213,M,27,BLACK
1002214,M,51,HISPANIC
1002215,M,45,BLACK
1002216,M,63,BLACK
1002217,M,64,BLACK
1002218,M,31,BLACK
1002218,M,35,BLACK
1002219,M,40,WHITE HISPANIC
1002219,M,39,WHITE HISPANIC
1002220,M,53,WHITE
1002221,M,33,BLACK
1002222,F,70,BLACK
1002223,M,62,WHITE
1002225,M,50,BLACK
1002226,F,58,BLACK
1002227,F,55,WHITE
1002229,F,47,BLACK
1002232,M,35,BLACK
1002234,M,30,BLACK
1002235,M,55,BLACK
1002236,F,39,BLACK
1002239,F,40,BLACK
1002241,F,40,WHITE
1002242,F,49,BLACK
1002243,M,51,WHITE HISPANIC
1002244,F,73,BLACK
1002246,M,27,WHITE HISPANIC
1002248,M,51,BLACK
1002249,M,37,BLACK
1002250,F,NA,WHITE
1002251,M,63,WHITE
1002253,M,39,BLACK
1002254,M,60,BLACK
1002255,M,61,BLACK
1002256,M,56,WHITE
1002258,M,40,BLACK
1002260,M,31,BLACK
1002262,M,NA,BLACK
1002263,M,NA,BLACK
1002264,M,42,WHITE HISPANIC
1002266,M,50,BLACK
1002267,M,NA,WHITE
1002268,M,68,WHITE
1002269,M,NA,UNKNOWN
1002270,M,31,BLACK
1002271,F,54,WHITE HISPANIC
1002272,M,39,BLACK
1002273,M,34,BLACK
1002275,M,31,BLACK
1002276,M,39,BLACK
1002277,M,42,WHITE
1002279,M,54,BLACK
1002280,F,NA,WHITE
1002281,M,38,BLACK
1002283,M,NA,BLACK
1002285,M,31,BLACK
1002286,M,58,BLACK
1002287,F,65,BLACK
1002288,M,43,UNKNOWN
1002289,F,65,BLACK
1002289,M,NA,BLACK
1002290,M,57,BLACK
1002291,M,31,BLACK
1002293,F,36,WHITE
1002294,M,52,BLACK
1002296,M,40,BLACK
1002297,M,45,BLACK
1002298,F,58,BLACK
1002302,F,54,BLACK
1002303,F,70,BLACK
1002304,M,28,BLACK
1002305,M,NA,BLACK
1002306,F,NA,BLACK
1002307,M,34,BLACK
1002308,M,29,BLACK
1002309,M,61,WHITE
1002310,M,30,WHITE HISPANIC
1002311,M,48,BLACK
1002313,F,NA,BLACK
1002314,F,NA,BLACK
1002316,M,61,BLACK
1002317,M,36,BLACK
1002318,M,46,WHITE HISPANIC
1002318,F,45,WHITE
1002319,M,57,WHITE
1002320,M,65,BLACK
1002323,F,33,UNKNOWN
1002324,M,33,BLACK
1002325,M,NA,ASIAN/PACIFIC ISLANDER
1002326,F,35,BLACK
1002327,M,45,BLACK
1002328,M,44,BLACK
1002330,F,43,BLACK
1002331,F,51,BLACK
1002332,M,47,WHITE
1002333,F,NA,WHITE
1002334,M,NA,BLACK
1002335,M,36,BLACK
1002336,F,45,WHITE
1002336,M,52,WHITE
1002337,M,48,WHITE
1002338,F,43,BLACK
1002340,F,32,BLACK
1002342,M,52,WHITE
1002343,M,53,BLACK
1002345,M,55,WHITE
1002346,F,66,BLACK
1002347,M,45,WHITE
1002348,M,65,BLACK
1002349,M,NA,WHITE HISPANIC
1002351,M,NA,UNKNOWN
1002353,M,31,WHITE
1002354,F,NA,BLACK
1002355,M,69,BLACK
1002356,M,58,WHITE
1002357,M,35,WHITE HISPANIC
1002359,F,66,WHITE
1002360,M,62,WHITE
1002361,M,49,BLACK
1002362,F,69,BLACK
1002363,M,36,BLACK
1002364,F,42,BLACK
1002365,F,64,BLACK
1002367,M,30,BLACK
1002368,F,50,BLACK
1002369,F,41,BLACK
1002370,M,38,BLACK
1002371,F,49,BLACK
1002372,F,60,BLACK
1002373,M,31,BLACK
1002374,F,NA,BLACK
1002375,M,29,WHITE
1002377,M,38,WHITE
1002378,M,47,WHITE
1002379,M,47,WHITE
1002382,F,54,WHITE HISPANIC
1002384,M,54,BLACK
1002386,M,NA,WHITE
1002387,M,NA,WHITE HISPANIC
1002388,M,31,BLACK
1002389,M,39,WHITE
1002390,M,31,WHITE HISPANIC
1002392,F,33,BLACK
1002394,M,55,BLACK
1002398,F,33,BLACK
1002399,M,51,BLACK
1002400,F,32,BLACK
1002405,M,NA,WHITE
1002406,M,NA,WHITE HISPANIC
1002407,F,44,BLACK
1002408,M,35,WHITE HISPANIC
1002409,M,59,WHITE
1002411,F,32,BLACK
1002412,M,NA,UNKNOWN
1002413,F,50,WHITE
1002416,F,33,BLACK
1002417,M,40,BLACK
1002418,M,NA,UNKNOWN
1002419,M,NA,UNKNOWN
1002420,M,NA,UNKNOWN
1002421,F,37,BLACK
1002422,M,56,WHITE
1002423,M,39,BLACK
1002425,F,54,BLACK
1002426,M,48,BLACK
1002427,F,49,WHITE
1002428,F,38,WHITE HISPANIC
1002431,F,40,BLACK
1002432,M,51,BLACK
1002433,M,59,BLACK
1002434,M,33,WHITE
1002437,F,84,BLACK
1002438,M,37,BLACK
1002440,M,63,WHITE
1002441,M,47,BLACK
1002442,F,NA,UNKNOWN
1002443,M,NA,UNKNOWN
1002444,M,NA,UNKNOWN
1002445,M,NA,UNKNOWN
1002446,M,38,BLACK
1002447,F,60,BLACK
1002448,M,37,BLACK
1002449,F,42,HISPANIC
1002450,F,40,BLACK
1002451,M,46,HISPANIC
1002453,M,34,BLACK
1002454,M,NA,WHITE
1002456,M,64,BLACK
1002457,M,65,WHITE
1002459,F,44,BLACK
1002460,M,41,BLACK
1002461,F,53,BLACK
1002462,M,NA,UNKNOWN
1002463,M,34,BLACK
1002464,M,NA,BLACK
1002466,M,NA,UNKNOWN
1002467,F,68,BLACK
1002468,M,32,BLACK
1002469,M,34,WHITE
1002470,M,59,WHITE
1002471,F,68,BLACK
1002472,M,70,WHITE
1002473,F,69,WHITE
1002475,F,61,BLACK
1002476,M,34,BLACK
1002477,M,53,BLACK
1002478,M,NA,WHITE
1002479,F,48,WHITE
1002481,M,47,BLACK
1002482,M,39,BLACK
1002483,M,43,BLACK
1002484,M,34,BLACK
1002485,M,42,BLACK
1002485,M,34,WHITE
1002489,M,38,WHITE
1002490,F,35,WHITE HISPANIC
1002491,M,32,BLACK
1002492,M,36,WHITE
1002493,F,50,BLACK
1002494,M,54,WHITE
1002496,M,46,BLACK
1002497,M,39,BLACK
1002499,M,50,BLACK
1002500,F,37,BLACK
1002501,F,51,BLACK
1002503,F,28,BLACK
1002505,F,51,BLACK
1002506,M,56,WHITE
