,CRID,Gender,Age,Race
15779,1079837,FEMALE,66.93424657534247,BLACK
15780,1079838,MALE,29.95616438356165,WHITE
15781,1079842,FEMALE,30.079452054794523,BLACK
15782,1079844,FEMALE,27.794520547945204,BLACK
15783,1079851,MALE,25.78356164383561,BLACK
15784,1079852,FEMALE,39.76438356164383,BLACK
15785,1079855,FEMALE,51.221917808219175,WHITE
15786,1079859,FEMALE,60.950684931506856,BLACK
15787,1079863,MALE,30.695890410958906,BLACK
15788,1079865,MALE,34.88767123287671,HISPANIC
15789,1079868,MALE,51.158904109589045,BLACK
15790,1079869,MALE,37.893150684931506,BLACK
15791,1079871,MALE,38.80821917808219,BLACK
15792,1079873,MALE,50.679452054794524,WHITE
15793,1079874,FEMALE,32.59178082191781,WHITE
15794,1079876,FEMALE,22.83287671232877,BLACK
15795,1079877,FEMALE,29.38630136986301,BLACK
15796,1079881,MALE,32.63561643835617,BLACK
15797,1079886,MALE,33.3972602739726,HISPANIC
15798,1079887,MALE,59.83835616438356,BLACK
15799,1079888,FEMALE,61.10958904109589,BLACK
15800,1079889,MALE,71.01369863013699,WHITE
15801,1079890,MALE,37.706849315068496,BLACK
15802,1079892,FEMALE,51.50136986301371,BLACK
15803,1079894,MALE,45.40821917808219,BLACK
15804,1079896,MALE,25.358904109589037,WHITE
15805,1079898,FEMALE,28.750684931506854,BLACK
15806,1079899,FEMALE,28.52054794520548,HISPANIC
15807,1079899,MALE,31.0,HISPANIC
15808,1079900,MALE,22.671232876712327,BLACK
15809,1079902,MALE,40.76164383561644,BLACK
15810,1079904,MALE,64.45753424657535,BLACK
15811,1079907,MALE,36.942465753424656,BLACK
15812,1079909,FEMALE,22.86027397260274,BLACK
15813,1079912,FEMALE,25.85205479452055,BLACK
15814,1079913,MALE,34.849315068493155,UNKNOWN
15815,1079914,MALE,31.66575342465753,BLACK
15816,1079917,MALE,30.0,BLACK
15817,1079922,MALE,47.471232876712335,BLACK
15818,1079924,MALE,45.03561643835617,WHITE
15819,1079925,FEMALE,47.926027397260285,BLACK
15820,1079925,MALE,22.12054794520548,BLACK
15821,1079926,MALE,31.8054794520548,WHITE
15822,1079938,MALE,40.78356164383561,HISPANIC
15823,1079940,FEMALE,41.56164383561646,BLACK
15824,1079942,FEMALE,20.495890410958904,BLACK
15825,1079943,MALE,37.87123287671233,BLACK
15826,1079947,MALE,42.745205479452046,HISPANIC
15827,1079948,MALE,57.797260273972604,BLACK
15828,1079950,MALE,35.671232876712324,HISPANIC
15829,1079954,MALE,52.08767123287671,BLACK
15830,1079956,MALE,53.59178082191781,BLACK
15831,1079958,FEMALE,52.91506849315069,BLACK
15832,1079959,MALE,31.641095890410966,HISPANIC
15833,1079960,MALE,35.671232876712324,WHITE
15834,1079965,MALE,26.02739726027397,BLACK
15835,1079968,MALE,27.61369863013699,BLACK
15836,1079969,MALE,21.775342465753425,BLACK
15837,1079969,MALE,18.969863013698628,BLACK
15838,1079976,FEMALE,33.44109589041096,HISPANIC
15839,1079978,FEMALE,44.68767123287671,BLACK
15840,1079979,FEMALE,44.77260273972602,HISPANIC
15841,1079980,MALE,38.320547945205476,WHITE
