CRID,Witness_Gender,Witness_Race
1070328,M,BLACK
1070329,M,UNKNOWN
1070330,F,BLACK
1070331,F,BLACK
1070332,F,UNKNOWN
1070336,F,WHITE
1070337,M,BLACK
1070340,F,WHITE
1070341,M,WHITE
1070342,M,WHITE
1070343,F,UNKNOWN
1070344,F,BLACK
1070345,F,BLACK
1070347,F,BLACK
1070348,F,BLACK
1070351,F,BLACK
1070352,M,UNKNOWN
1070353,M,BLACK
1070354,F,WHITE
1070355,M,WHITE
1070355,M,BLACK
1070356,F,BLACK
1070357,M,WHITE
1070359,M,WHITE
1070360,M,BLACK
1070361,M,BLACK
1070362,M,WHITE
1070363,F,WHITE
1070364,M,BLACK
1070365,M,BLACK
1070366,F,UNKNOWN
1070368,F,WHITE
1070372,F,BLACK
1070373,F,WHITE
1070375,M,BLACK
1070377,F,BLACK
1070378,F,BLACK
1070383,M,BLACK
1070386,F,BLACK
1070387,F,BLACK
1070390,F,WHITE
1070391,M,WHITE HISPANIC
1070392,M,BLACK
1070393,F,WHITE
1070397,M,ASIAN/PACIFIC ISLANDER
1070398,M,BLACK
1070401,M,BLACK
1070403,F,BLACK
1070404,F,WHITE HISPANIC
1070407,M,BLACK
1070408,M,BLACK
1070409,M,BLACK
1070410,F,WHITE
1070413,M,BLACK
1070415,M,BLACK
1070416,M,WHITE
1070418,M,BLACK
1070420,M,BLACK
1070423,F,BLACK
1070424,M,BLACK
1070425,F,BLACK
1070426,M,BLACK
1070427,F,WHITE HISPANIC
1070428,M,UNKNOWN
1070430,M,WHITE HISPANIC
1070431,M,BLACK
1070433,M,BLACK
1070435,M,BLACK
1070437,M,WHITE
1070438,M,BLACK
1070439,F,BLACK
1070446,M,BLACK HISPANIC
1070447,M,BLACK
1070448,F,BLACK
1070453,M,WHITE
1070454,M,BLACK
1070458,M,BLACK
1070459,F,BLACK
1070462,F,WHITE
1070464,M,WHITE
1070466,M,BLACK
1070469,M,UNKNOWN
1070473,M,BLACK
1070474,M,BLACK
1070475,M,BLACK
1070476,M,BLACK
1070477,M,BLACK
1070478,F,WHITE HISPANIC
1070480,M,BLACK
1070481,M,WHITE
1070482,F,WHITE
1070484,M,UNKNOWN
1070488,M,BLACK
1070492,M,BLACK
1070494,F,BLACK
1070496,F,BLACK
1070497,M,WHITE
1070499,F,BLACK
1070501,F,BLACK
1070502,M,WHITE
1070503,M,WHITE
1070504,F,WHITE HISPANIC
1070505,M,BLACK
1070506,F,BLACK
1070510,M,WHITE HISPANIC
1070511,F,WHITE HISPANIC
1070513,M,BLACK
1070514,X,UNKNOWN
1070515,M,ASIAN/PACIFIC ISLANDER
1070516,F,WHITE HISPANIC
1070517,F,BLACK
1070522,F,BLACK
1070524,M,BLACK
1070527,F,BLACK
1070529,F,BLACK
1070530,F,WHITE
1070532,F,BLACK
1070533,M,BLACK HISPANIC
1070534,F,WHITE HISPANIC
1070535,F,BLACK
1070536,F,BLACK
1070537,M,SPANISH (DO NOT USE)
1070540,M,BLACK
1070541,F,BLACK
1070545,F,BLACK
1070547,F,WHITE
1070548,F,WHITE
1070550,M,BLACK
1070552,M,BLACK
1070553,M,WHITE HISPANIC
1070554,M,BLACK
1070555,F,WHITE
1070556,M,BLACK
1070557,M,UNKNOWN
1070558,F,BLACK
1070559,M,WHITE
1070560,M,WHITE
1070562,F,BLACK
1070563,M,WHITE
1070564,F,WHITE HISPANIC
1070566,F,BLACK
1070567,F,BLACK
1070568,F,BLACK HISPANIC
1070570,F,BLACK
1070572,F,WHITE
1070573,M,ASIAN/PACIFIC ISLANDER
1070574,M,WHITE
1070577,M,BLACK
1070580,F,WHITE
1070583,M,BLACK
1070584,M,BLACK
1070586,M,WHITE HISPANIC
1070587,M,BLACK
1070589,M,BLACK
1070590,F,BLACK
1070591,M,BLACK
1070596,M,WHITE
1070597,M,WHITE
1070599,M,WHITE
1070601,F,WHITE HISPANIC
1070602,X,UNKNOWN
1070605,F,BLACK
1070606,M,WHITE
1070607,M,WHITE HISPANIC
1070609,M,WHITE HISPANIC
1070612,M,BLACK
1070613,F,BLACK
1070615,M,WHITE HISPANIC
1070616,F,BLACK
1070617,F,BLACK
1070618,F,BLACK
1070624,F,WHITE
1070628,M,BLACK
1070639,M,BLACK
1070641,M,WHITE
1070642,M,BLACK
1070643,M,BLACK
1070644,M,WHITE
1070645,M,UNKNOWN
1070647,F,BLACK
1070648,M,BLACK
1070651,F,BLACK
1070653,M,WHITE
1070654,M,WHITE HISPANIC
1070656,F,WHITE HISPANIC
1070658,M,WHITE HISPANIC
1070660,M,BLACK
1070661,F,BLACK
1070662,F,BLACK
1070663,M,BLACK
1070663,M,BLACK
1070664,F,SPANISH (DO NOT USE)
1070665,M,BLACK
1070666,F,WHITE HISPANIC
1070667,F,BLACK
1070668,X,UNKNOWN
1070669,M,BLACK
1070672,F,BLACK
1070674,M,WHITE
1070678,F,BLACK
1070679,M,BLACK
1070680,M,BLACK
1070681,M,BLACK
1070683,F,BLACK
1070684,F,WHITE
1070685,M,WHITE
1070687,F,BLACK
1070689,F,WHITE HISPANIC
1070690,M,BLACK
1070693,M,BLACK
1070700,F,WHITE HISPANIC
1070701,F,WHITE HISPANIC
1070702,F,BLACK
1070703,M,WHITE
1070704,M,WHITE
1070705,F,BLACK
1070707,F,BLACK
1070709,F,BLACK
1070710,M,BLACK
1070712,M,BLACK
1070713,M,WHITE HISPANIC
1070715,M,WHITE HISPANIC
1070718,F,BLACK
1070719,M,BLACK
1070720,M,BLACK
1070722,M,BLACK
1070723,M,BLACK
1070726,F,BLACK
1070728,M,UNKNOWN
1070730,F,BLACK
1070734,M,BLACK
1070735,F,WHITE HISPANIC
1070736,M,BLACK
1070738,M,BLACK
1070740,F,BLACK
1070741,M,WHITE
1070744,M,WHITE
1070745,M,WHITE
1070746,M,WHITE
1070749,M,WHITE HISPANIC
1070750,F,ASIAN/PACIFIC ISLANDER
1070751,M,BLACK
1070758,F,BLACK
1070760,M,WHITE
1070761,M,UNKNOWN
1070762,M,BLACK
1070763,F,BLACK
1070764,M,BLACK
1070765,M,SPANISH (DO NOT USE)
1070766,M,BLACK
1070768,F,BLACK
1070770,M,BLACK
1070771,M,BLACK
1070772,M,BLACK
1070773,F,BLACK
1070774,M,BLACK
1070776,F,BLACK
1070780,F,BLACK
1070781,M,WHITE
1070783,M,BLACK
1070785,M,BLACK
1070787,F,BLACK
1070788,M,UNKNOWN
1070789,F,BLACK
1070790,F,BLACK
1070792,M,SPANISH (DO NOT USE)
1070793,M,BLACK
1070794,M,WHITE HISPANIC
1070795,F,BLACK
1070797,F,BLACK
1070798,M,BLACK
1070799,M,BLACK
1070800,M,BLACK
1070802,F,BLACK
1070804,M,BLACK
1070805,F,BLACK
1070806,M,BLACK
1070807,M,WHITE
1070810,F,BLACK
1070811,M,BLACK
1070812,M,BLACK
1070813,F,WHITE
1070814,M,BLACK
1070815,M,BLACK
1070816,F,BLACK
1070817,M,BLACK
1070819,F,BLACK
1070821,M,BLACK
1070824,M,BLACK
1070827,F,BLACK
1070829,F,BLACK
1070830,M,BLACK
1070832,M,BLACK
1070834,F,BLACK
1070837,F,BLACK
1070838,F,WHITE
1070839,M,WHITE
1070841,F,BLACK
1070842,F,BLACK
1070845,M,SPANISH (DO NOT USE)
1070846,F,BLACK
1070847,F,BLACK
1070849,M,BLACK
1070850,M,WHITE
1070851,F,BLACK
1070853,F,BLACK
1070855,F,WHITE HISPANIC
1070858,F,WHITE
1070859,F,BLACK
1070861,M,WHITE
1070865,M,WHITE
1070866,M,BLACK
1070867,F,BLACK
1070869,M,WHITE
1070870,M,WHITE
1070875,M,WHITE
1070876,F,WHITE
1070878,M,WHITE
1070879,F,WHITE
1070880,F,BLACK
1070882,M,BLACK
1070883,F,BLACK
1070884,F,BLACK
1070886,F,UNKNOWN
1070887,M,BLACK
1070888,M,WHITE
1070889,F,BLACK
1070890,M,BLACK
1070891,M,BLACK
1070892,M,WHITE
1070896,M,BLACK
1070897,F,BLACK
1070899,M,WHITE
1070900,M,WHITE
1070901,M,BLACK
1070902,M,WHITE HISPANIC
1070906,F,BLACK HISPANIC
1070907,M,BLACK
1070908,M,WHITE HISPANIC
1070909,F,BLACK HISPANIC
1070910,F,BLACK
1070911,F,BLACK
1070913,M,BLACK
1070914,F,BLACK
1070915,F,WHITE
1070917,F,BLACK
1070921,M,BLACK
1070922,M,WHITE
1070924,M,BLACK
1070925,M,WHITE HISPANIC
1070926,F,BLACK
1070928,M,BLACK
1070929,F,BLACK
1070930,M,BLACK
1070931,F,UNKNOWN
1070932,F,BLACK
1070933,M,UNKNOWN
1070935,F,WHITE
1070936,M,BLACK
1070938,F,WHITE HISPANIC
1070941,F,BLACK
1070943,F,WHITE
1070944,F,BLACK
1070948,M,BLACK
1070953,M,WHITE HISPANIC
1070954,M,BLACK
1070955,F,BLACK
1070956,M,BLACK
1070958,F,BLACK
1070959,M,BLACK
1070960,F,BLACK
1070961,M,BLACK
1070962,M,WHITE HISPANIC
1070964,M,WHITE
1070966,M,BLACK
1070967,M,BLACK
1070968,M,BLACK
1070969,M,UNKNOWN
1070971,M,WHITE
1070972,F,UNKNOWN
1070977,F,WHITE
1070979,M,WHITE
1070980,M,BLACK
1070985,F,BLACK
1070987,F,BLACK
1070991,M,BLACK
1070992,M,BLACK
1070993,F,BLACK
1070997,M,BLACK
1070999,M,BLACK
1071004,M,BLACK
1071005,M,UNKNOWN
1071006,M,BLACK
1071008,F,BLACK
1071009,M,BLACK
1071010,F,BLACK
1071011,M,UNKNOWN
1071012,F,BLACK
1071013,F,WHITE HISPANIC
1071014,M,BLACK
1071017,M,WHITE HISPANIC
1071018,F,BLACK
1071019,F,BLACK
1071020,M,BLACK
1071021,M,WHITE
1071022,M,BLACK
1071026,F,WHITE HISPANIC
1071027,M,BLACK
1071028,F,BLACK
1071030,F,BLACK
1071032,F,BLACK
1071034,F,BLACK
1071036,M,BLACK
1071037,F,BLACK
1071039,M,BLACK
1071040,F,BLACK
1071042,M,BLACK
1071044,F,BLACK
1071046,M,BLACK
1071047,M,BLACK
1071049,F,BLACK
1071050,M,BLACK
1071052,F,BLACK
1071057,M,WHITE HISPANIC
1071062,M,BLACK
1071064,F,BLACK
1071065,M,BLACK
1071068,M,WHITE
1071069,F,BLACK
1071072,F,BLACK
1071073,F,BLACK
1071074,M,BLACK
1071076,F,BLACK
1071078,M,BLACK
1071079,M,BLACK
1071083,M,WHITE
1071084,M,BLACK
1071086,F,BLACK
1071087,M,BLACK
1071088,M,SPANISH (DO NOT USE)
1071089,M,BLACK
1071090,M,BLACK
1071091,F,BLACK
1071092,M,BLACK
1071093,F,BLACK
1071095,M,BLACK
1071096,F,WHITE
1071100,F,UNKNOWN
1071101,F,BLACK
1071102,F,ASIAN/PACIFIC ISLANDER
1071104,F,BLACK
1071105,M,BLACK
1071106,F,BLACK
1071107,F,WHITE
1071108,F,BLACK
1071109,M,BLACK
1071110,M,BLACK
1071111,M,ASIAN/PACIFIC ISLANDER
1071112,F,BLACK
1071115,F,WHITE
1071116,M,WHITE
1071117,M,BLACK
1071118,M,BLACK
1071120,F,BLACK
1071122,M,WHITE
1071123,M,WHITE
1071124,F,BLACK
1071125,F,WHITE
1071126,M,BLACK
1071129,F,BLACK
1071133,M,WHITE HISPANIC
1071134,F,BLACK
1071135,F,BLACK
1071136,F,WHITE
1071137,M,BLACK
1071141,M,BLACK
1071142,X,UNKNOWN
1071143,M,WHITE
1071146,M,WHITE HISPANIC
1071149,M,BLACK
1071150,F,BLACK
1071151,M,ASIAN/PACIFIC ISLANDER
1071154,F,BLACK
1071155,M,WHITE
1071156,M,WHITE
1071157,M,WHITE
1071160,F,UNKNOWN
1071161,M,ASIAN/PACIFIC ISLANDER
1071163,F,BLACK
1071171,F,BLACK
1071173,F,BLACK
1071174,M,BLACK
1071176,M,BLACK
1071178,M,BLACK
1071179,M,WHITE
1071183,F,BLACK
1071184,M,WHITE
1071185,M,BLACK
1071187,F,WHITE HISPANIC
1071189,M,UNKNOWN
1071190,F,WHITE
1071191,M,BLACK
1071193,F,BLACK
1071195,F,BLACK
1071196,F,BLACK
1071198,F,BLACK
1071199,M,BLACK
1071200,M,BLACK
1071200,M,WHITE
1071201,M,UNKNOWN
1071202,M,SPANISH (DO NOT USE)
1071204,F,BLACK
1071205,F,WHITE
1071206,M,SPANISH (DO NOT USE)
1071207,F,BLACK
1071209,M,BLACK
1071210,M,BLACK
1071211,F,WHITE
1071212,M,WHITE
1071213,M,BLACK
1071215,F,WHITE HISPANIC
1071216,M,WHITE HISPANIC
1071217,F,BLACK
1071218,F,BLACK
1071220,M,WHITE
1071221,F,WHITE
1071223,M,WHITE HISPANIC
1071225,F,BLACK
1071226,M,ASIAN/PACIFIC ISLANDER
1071227,F,BLACK
1071228,F,BLACK
1071229,F,BLACK
1071230,F,BLACK HISPANIC
1071232,M,BLACK
1071233,M,BLACK
1071234,M,BLACK
1071235,M,BLACK
1071237,F,WHITE
1071238,M,BLACK
1071241,M,BLACK
1071242,F,BLACK
1071243,M,BLACK
1071247,M,BLACK
1071249,M,BLACK
1071250,M,BLACK HISPANIC
1071253,M,BLACK
1071256,F,BLACK
1071257,M,WHITE HISPANIC
1071263,M,BLACK
1071264,M,WHITE
1071265,F,UNKNOWN
1071266,F,BLACK
1071268,F,BLACK
1071269,M,ASIAN/PACIFIC ISLANDER
1071270,F,BLACK
1071271,F,BLACK
1071274,F,BLACK
1071276,M,BLACK
1071277,M,WHITE HISPANIC
1071279,F,BLACK
1071280,M,BLACK
1071281,M,BLACK
1071282,X,UNKNOWN
1071283,M,BLACK
1071284,M,BLACK
1071288,M,WHITE HISPANIC
1071290,F,WHITE
1071291,F,BLACK
1071292,M,BLACK
1071295,F,UNKNOWN
1071296,M,UNKNOWN
1071297,M,BLACK
1071298,M,WHITE HISPANIC
1071299,F,BLACK
1071300,M,BLACK
1071301,M,BLACK
1071302,M,BLACK
1071303,M,BLACK
1071304,F,BLACK
1071305,F,BLACK
1071306,F,BLACK
1071307,F,BLACK
1071308,F,BLACK
1071309,F,UNKNOWN
1071310,M,BLACK
1071313,F,BLACK
1071318,F,WHITE
1071319,M,WHITE HISPANIC
1071320,F,BLACK
1071322,M,BLACK
1071323,M,BLACK
1071324,M,BLACK
1071327,M,BLACK
1071328,M,WHITE HISPANIC
1071330,F,BLACK
1071333,M,UNKNOWN
1071336,F,BLACK
1071337,M,WHITE HISPANIC
1071338,M,BLACK
1071339,M,BLACK
1071340,F,BLACK
1071341,F,BLACK
1071342,M,WHITE HISPANIC
1071344,M,BLACK
1071345,F,WHITE
1071349,F,BLACK
1071350,F,BLACK
1071352,M,BLACK
1071353,F,WHITE HISPANIC
1071355,F,BLACK
1071356,M,BLACK
1071358,M,WHITE HISPANIC
1071359,F,BLACK
1071364,M,BLACK
1071365,F,WHITE
1071366,M,BLACK
1071367,F,BLACK
1071368,M,BLACK
1071370,F,BLACK
1071371,M,WHITE
1071372,M,ASIAN/PACIFIC ISLANDER
1071373,F,WHITE
1071375,F,BLACK
1071379,M,BLACK
1071386,F,BLACK
1071388,M,BLACK
1071392,M,WHITE HISPANIC
1071395,M,WHITE
1071397,F,WHITE HISPANIC
1071398,F,WHITE HISPANIC
1071400,M,WHITE
1071403,F,BLACK
1071407,F,WHITE HISPANIC
1071408,M,WHITE HISPANIC
1071410,M,WHITE
1071411,F,WHITE
1071414,M,WHITE
1071417,F,WHITE
1071419,M,WHITE HISPANIC
1071420,F,WHITE
1071421,F,BLACK
1071426,F,WHITE
1071428,F,BLACK
1071431,F,UNKNOWN
1071435,F,BLACK
1071438,F,WHITE
1071439,M,BLACK
1071440,M,BLACK
1071442,M,BLACK
1071446,F,BLACK
1071450,F,WHITE
1071451,M,WHITE
1071452,M,WHITE
1071453,M,WHITE HISPANIC
1071454,M,WHITE
1071455,M,SPANISH (DO NOT USE)
1071455,M,WHITE HISPANIC
1071455,M,WHITE HISPANIC
1071455,M,WHITE
1071459,F,BLACK
1071463,M,BLACK
1071464,F,WHITE HISPANIC
1071467,F,WHITE HISPANIC
1071468,M,BLACK
1071469,F,WHITE
1071471,F,BLACK
1071472,M,WHITE HISPANIC
1071474,M,UNKNOWN
1071477,F,BLACK
1071478,F,UNKNOWN
1071480,M,BLACK
1071484,M,BLACK
1071485,M,UNKNOWN
1071490,F,BLACK
1071491,M,WHITE HISPANIC
1071493,M,BLACK
1071494,M,BLACK
1071495,M,BLACK
1071496,F,BLACK HISPANIC
1071497,F,BLACK
1071498,X,UNKNOWN
1071501,M,UNKNOWN
1071502,M,BLACK
1071504,M,BLACK
1071505,F,WHITE
1071506,M,WHITE
1071508,M,BLACK
1071509,F,BLACK
1071518,M,BLACK
1071539,F,BLACK
1071544,F,BLACK
1071552,M,WHITE
1071572,M,BLACK
1071585,M,ASIAN/PACIFIC ISLANDER
1071586,F,BLACK
1071597,F,WHITE
1071600,X,UNKNOWN
1071603,M,BLACK
1071618,F,BLACK
1071621,F,BLACK
1071625,M,BLACK
1071656,M,WHITE
1071661,M,BLACK
1071685,M,BLACK
1071711,M,BLACK
1071714,F,WHITE
1071737,M,SPANISH (DO NOT USE)
1071758,M,UNKNOWN
1071760,M,BLACK
1071784,F,BLACK
1071785,F,BLACK
1071803,M,BLACK
1071805,M,WHITE HISPANIC
1071843,F,BLACK
1071853,M,BLACK
1071865,F,WHITE
1071875,F,BLACK
1071902,M,BLACK
1071913,M,BLACK
1071945,F,UNKNOWN
1071955,F,BLACK
1071987,M,WHITE
1071992,M,BLACK
1072017,F,BLACK
1072029,M,ASIAN/PACIFIC ISLANDER
1072041,M,BLACK
1072050,M,UNKNOWN
1072054,M,WHITE
1072135,F,WHITE HISPANIC
1072142,X,UNKNOWN
1072148,M,BLACK
1072156,M,BLACK
1072178,M,BLACK
1072198,M,BLACK
1072245,M,WHITE
1072263,X,UNKNOWN
1072333,F,BLACK
1072356,M,UNKNOWN
1072422,X,UNKNOWN
1072424,M,UNKNOWN
1072646,M,BLACK
1072676,F,WHITE
1072686,X,UNKNOWN
1072800,M,UNKNOWN
1072817,M,WHITE
1072844,M,WHITE
1072845,M,WHITE
1072846,M,BLACK
1072848,M,WHITE
1072895,M,WHITE
1072910,M,UNKNOWN
1072914,M,BLACK
1072920,F,BLACK
1072988,F,WHITE
1072995,M,BLACK
1073064,M,BLACK
1073066,M,BLACK
1073067,M,WHITE
1073147,F,WHITE
1073162,M,WHITE
1073225,X,UNKNOWN
1073340,F,UNKNOWN
1073456,M,UNKNOWN
1073627,F,UNKNOWN
1073636,F,UNKNOWN
1073719,M,BLACK
1073798,F,WHITE
1073962,M,UNKNOWN
1074176,M,BLACK
10697121,M,WHITE
21068960,M,BLACK
107000321,F,WHITE HISPANIC
1071516,M,BLACK
1071517,M,WHITE
1071519,F,WHITE
1071520,F,BLACK
1071529,M,BLACK
1071531,F,BLACK
1071533,M,WHITE HISPANIC
1071534,F,BLACK
1071536,F,BLACK
1071538,M,BLACK HISPANIC
1071542,M,UNKNOWN
1071546,F,BLACK
1071547,F,WHITE HISPANIC
1071549,M,WHITE
1071553,M,SPANISH (DO NOT USE)
1071557,F,BLACK
1071562,M,WHITE
1071564,F,WHITE HISPANIC
1071570,F,BLACK
1071575,F,BLACK
1071576,F,BLACK
1071584,M,BLACK
1071587,M,BLACK
1071590,F,BLACK
1071591,F,BLACK
1071592,F,BLACK
1071594,M,BLACK
1071607,F,BLACK
1071609,M,SPANISH (DO NOT USE)
1071615,M,BLACK
1071619,M,BLACK
1071620,M,WHITE HISPANIC
1071622,F,BLACK
1071623,F,BLACK
1071628,M,BLACK
1071629,F,BLACK
1071630,M,WHITE
1071631,M,ASIAN/PACIFIC ISLANDER
1071633,M,WHITE
1071634,M,BLACK
1071639,F,BLACK
1071643,F,BLACK
1071648,F,BLACK
1071649,M,BLACK
1071652,F,WHITE HISPANIC
1071654,M,BLACK
1071658,M,BLACK
1071660,M,WHITE
1071663,M,BLACK
1071664,F,BLACK
1071665,F,BLACK
1071669,M,BLACK
1071673,F,BLACK
1071674,M,BLACK
1071676,F,BLACK
1071678,M,WHITE
1071679,F,BLACK
1071680,F,BLACK
1071682,F,BLACK
1071690,F,BLACK
1071692,M,WHITE
1071700,F,BLACK
1071708,F,WHITE HISPANIC
1071709,F,BLACK
1071713,M,WHITE
1071716,M,UNKNOWN
1071718,M,WHITE HISPANIC
1071719,M,BLACK
1071724,M,WHITE HISPANIC
1071729,F,BLACK
1071732,M,BLACK
1071734,F,BLACK
1071735,F,ASIAN/PACIFIC ISLANDER
1071736,M,BLACK
1071738,F,WHITE HISPANIC
1071739,F,BLACK
1071742,F,BLACK
1071745,M,SPANISH (DO NOT USE)
1071746,F,BLACK
1071754,F,BLACK
1071755,M,SPANISH (DO NOT USE)
1071761,F,WHITE
1071762,M,BLACK
1071768,M,WHITE
1071769,F,BLACK
1071770,M,SPANISH (DO NOT USE)
1071787,M,WHITE
1071794,M,WHITE HISPANIC
1071804,M,WHITE HISPANIC
1071808,F,BLACK
1071811,M,BLACK
1071812,M,WHITE HISPANIC
1071813,F,BLACK
1071814,F,WHITE
1071815,M,WHITE
1071816,M,WHITE
1071820,F,WHITE
1071821,F,WHITE
1071822,M,BLACK
1071826,F,WHITE
1071827,M,BLACK
1071829,F,WHITE
1071831,M,WHITE
1071833,M,BLACK
1071838,F,BLACK
1071840,M,WHITE HISPANIC
1071841,M,WHITE
1071842,M,BLACK
1071844,F,BLACK
1071845,M,BLACK
1071847,M,WHITE HISPANIC
1071851,F,BLACK
1071854,M,BLACK
1071855,F,BLACK
1071857,M,WHITE HISPANIC
1071858,F,BLACK
1071860,M,BLACK
1071864,M,WHITE
1071867,F,BLACK
1071870,F,WHITE
1071872,M,BLACK
1071873,M,BLACK
1071874,F,BLACK HISPANIC
1071878,F,BLACK
1071879,F,BLACK
1071880,F,BLACK
1071881,F,BLACK
1071882,F,BLACK
1071883,F,WHITE
1071884,M,WHITE HISPANIC
1071885,F,BLACK
1071889,M,BLACK
1071890,M,BLACK
1071893,F,WHITE HISPANIC
1071895,M,WHITE
1071897,M,WHITE
1071898,M,WHITE
1071900,F,BLACK HISPANIC
1071901,F,BLACK
1071903,M,WHITE HISPANIC
1071905,F,WHITE HISPANIC
1071906,F,WHITE HISPANIC
1071908,M,BLACK
1071911,F,BLACK
1071917,M,BLACK
1071920,F,WHITE
1071929,F,BLACK
1071935,M,BLACK
1071938,M,BLACK
1071939,M,BLACK
1071940,M,WHITE
1071948,M,UNKNOWN
1071953,M,BLACK
1071960,M,BLACK
1071961,F,BLACK
1071962,M,BLACK
1071963,M,BLACK
1071964,F,WHITE HISPANIC
1071965,F,BLACK
1071967,F,WHITE
1071968,M,SPANISH (DO NOT USE)
1071969,F,BLACK
1071972,M,WHITE HISPANIC
1071975,F,WHITE
1071976,F,BLACK
1071978,M,BLACK
1071979,M,WHITE HISPANIC
1071982,M,BLACK
1071985,M,BLACK
1071986,M,BLACK
1071994,M,BLACK
1071995,M,WHITE
1071996,F,BLACK
1071998,M,WHITE
1071999,M,WHITE
1072000,M,WHITE
1072001,M,BLACK
1072006,M,WHITE
1072007,F,WHITE HISPANIC
1072016,F,BLACK
1072019,F,BLACK
1072024,F,BLACK
1072025,M,WHITE HISPANIC
1072026,F,WHITE
1072034,M,BLACK
1072035,F,WHITE HISPANIC
1072038,M,WHITE
1072040,M,BLACK
1072042,F,BLACK
1072045,F,BLACK
1072046,F,SPANISH (DO NOT USE)
1072052,M,WHITE HISPANIC
1072065,F,WHITE
1072069,M,BLACK
1072070,M,BLACK
1072072,M,WHITE
1072073,M,BLACK
1072075,M,WHITE HISPANIC
1072082,F,WHITE
1072083,F,WHITE
1072084,M,UNKNOWN
1072086,X,UNKNOWN
1072087,M,BLACK
1072091,M,BLACK
1072092,F,UNKNOWN
1072094,M,BLACK
1072097,F,BLACK
1072107,M,BLACK
1072109,M,AMER IND/ALASKAN NATIVE
1072110,F,WHITE HISPANIC
1072111,F,WHITE
1072112,F,BLACK
1072114,F,BLACK
1072117,M,BLACK
1072122,M,WHITE
1072125,M,WHITE
1072126,F,BLACK
1072129,M,WHITE
1072137,M,BLACK
1072138,F,WHITE
1072139,M,UNKNOWN
1072141,X,UNKNOWN
1072143,M,WHITE HISPANIC
1072144,M,BLACK
1072146,F,WHITE
1072150,F,WHITE
1072151,F,BLACK
1072152,F,BLACK
1072154,M,SPANISH (DO NOT USE)
1072159,F,WHITE
1072161,F,WHITE
1072164,M,BLACK
1072172,M,BLACK
1072175,M,BLACK
1072176,M,SPANISH (DO NOT USE)
1072177,M,WHITE
1072180,F,BLACK
1072181,F,WHITE
1072182,F,WHITE
1072188,F,BLACK
1072189,M,BLACK
1072192,M,BLACK
1072194,F,BLACK
1072196,F,BLACK
1072197,X,UNKNOWN
1072200,F,BLACK
1072201,F,WHITE HISPANIC
1072208,M,WHITE HISPANIC
1072210,M,WHITE
1072214,M,WHITE
1072215,M,BLACK
1072218,M,BLACK
1072221,F,BLACK
1072222,F,BLACK
1072223,F,BLACK
1072224,F,BLACK
1072235,F,BLACK
1072236,F,BLACK
1072237,M,BLACK
1072238,F,WHITE
1072242,F,WHITE
1072244,M,BLACK
1072246,F,WHITE HISPANIC
1072247,F,BLACK
1072251,F,WHITE
1072260,F,BLACK
1072264,M,BLACK
1072269,F,WHITE
1072282,M,BLACK
1072284,M,BLACK
1072286,M,WHITE
1072287,M,BLACK
1072311,M,BLACK
1072312,M,BLACK
1072314,M,BLACK
1072316,F,WHITE
1072317,F,WHITE
1072319,M,WHITE HISPANIC
1072320,M,WHITE
1072325,F,WHITE
1072329,F,WHITE
1072332,F,WHITE
1072338,F,WHITE HISPANIC
1072339,M,WHITE
1072341,M,ASIAN/PACIFIC ISLANDER
1072347,F,WHITE HISPANIC
1072348,F,BLACK
1072349,M,BLACK
1072352,F,BLACK
1072354,M,WHITE
1072355,M,BLACK
1072359,F,WHITE HISPANIC
1072360,M,BLACK
1072362,M,BLACK
1072363,M,BLACK
1072364,M,BLACK
1072366,F,BLACK
1072367,F,WHITE
1072369,F,BLACK
1072370,F,BLACK
1072373,M,BLACK
1072392,F,WHITE HISPANIC
1072394,M,SPANISH (DO NOT USE)
1072397,F,BLACK
1072399,M,BLACK HISPANIC
1072400,M,WHITE
1072402,F,WHITE
1072404,M,WHITE HISPANIC
1072406,M,WHITE
1072407,M,WHITE
1072408,F,BLACK
1072410,M,WHITE
1072411,M,WHITE
1072414,M,WHITE
1072417,F,BLACK
1072418,F,BLACK
1072419,F,BLACK
1072421,M,WHITE HISPANIC
1072425,F,BLACK
1072433,M,BLACK
1072437,M,BLACK
1072439,M,WHITE HISPANIC
1072440,F,BLACK
1072441,F,BLACK
1072442,F,WHITE HISPANIC
1072443,F,BLACK
1072445,M,BLACK
1072446,M,SPANISH (DO NOT USE)
1072447,F,BLACK
1072449,M,BLACK
1072450,F,WHITE
1072453,M,WHITE HISPANIC
1072455,M,WHITE
1072457,F,BLACK
1072463,F,WHITE
1072465,F,WHITE
1072476,F,WHITE
1072478,F,BLACK
1072479,M,BLACK
1072483,M,WHITE
1072486,M,WHITE
1072496,M,BLACK
1072498,F,BLACK
1072500,F,WHITE
1072508,F,WHITE
1072509,M,BLACK
1072510,F,BLACK
1072511,M,BLACK
1072530,F,BLACK
1072531,F,BLACK
1072532,F,BLACK
1072539,F,WHITE
1072540,F,BLACK
1072543,F,ASIAN/PACIFIC ISLANDER
1072544,F,WHITE
1072545,M,WHITE
1072547,M,WHITE
1072548,M,BLACK
1072549,F,BLACK
1072553,F,WHITE
1072554,M,WHITE
1072567,M,WHITE
1072568,M,WHITE
1072569,F,BLACK
1072576,F,BLACK
1072581,F,WHITE
1072582,M,WHITE HISPANIC
1072586,F,BLACK
1072588,M,WHITE
